WEEKLY (ROUGHLY) FREON-11 READINGS AT MAUNA LOA (HAWAII) 1/77 TO 12/86
JIM ELKINS (NOAA) FTS 320-6224    JIM'S NAME FOR FILE = MLOF11_WK.DAT
NUMBER OF OBSERVATIONS = 939
RESPONSE VARIABLE = MEAN FREON-11 CONCENTRATION (IN PARTS PER TRILLION)
ORDER OF VARIABLES ON A LINE IMAGE--
   1. YEAR (1977 TO 1986)
   2. DAY OF YEAR (1 TO 365)
   3. SAMPLE BOTTLE (OF ONLY MINOR INTEREST)
   4. STANDARD DEVIATION (OVER 3 OBSERVATIONS)
   5. MEAN (OVER 3 OBSERVATIONS) FREON-11 CONCENTRATION (PPT)
1977 181 161  0.9 152.2 32   1.0128 335.5800
1977 187 162  4.4 150.0 32   1.0090 334.8000
1977 194 163  0.0 141.5 32   1.0051 335.1900
1977 200 164  4.1 140.0 32   1.0124 334.1000
1977 208 165  0.9 142.3 32   1.0084 333.7000
1977 215 166  1.5 145.3 32   1.0106 333.0400
1977 223 167  5.0 144.5 33   1.0045 331.2900
1977 237 168  1.9 149.1  0   1.0077 -99.9900
1977 237 168  5.1 146.0  1   1.0077 -99.9900
1977 258 171  7.9 147.7  1   1.0169 330.1200
1977 258 171  1.5 150.9  0   1.0169 330.1200
1977 263 172  5.6 149.9  1   1.0105 330.2400
1977 263 172  3.7 148.5  0   1.0105 330.2400
1977 271 173  7.0 148.5  1   1.0021 330.9300
1977 271 173  4.9 153.6  1   1.0021 330.9300
1977 279 174  4.6 153.5  0   1.0039 -99.9900
1977 279 174  2.1 146.2  0   1.0039 -99.9900
1977 286 175  1.5 142.2  0   1.0134 332.1200
1977 286 175  2.1 144.9  0   1.0134 332.1200
1977 292 176  2.8 148.3  0   1.0039 331.1500
1977 292 176  1.4 150.2  0   1.0039 331.1500
1977 308 177  4.5 152.7  0   1.0121 331.4500
1977 308 177  2.7 154.6  0   1.0121 331.4500
1977 314 178  3.5 148.0  0   1.0050 330.8700
1977 314 178  2.8 144.8  0   1.0050 330.8700
1977 321 179  0.2 153.3  0   1.0067 332.6700
1977 321 179  3.4 146.4  0   1.0067 332.6700
1977 328 180  1.2 148.4  0   1.0058 332.7300
1977 328 180  0.8 146.3  0   1.0058 332.7300
1977 342 181  3.1 150.5  0   1.0102 333.1200
1977 342 181  4.6 153.1  0   1.0102 333.1200
1977 349 182  3.8 145.6  0   1.0076 333.3000
1977 349 182  4.9 152.7  1   1.0076 333.3000
1977 356 183  1.2 151.4  0   1.0017 333.8400
1977 356 183  4.0 149.6  0   1.0017 333.8400
1977 363 184  2.7 149.7  0   1.0102 334.1600
1977 363 184  2.4 152.2  0   1.0102 334.1600
1978   5 185  6.7 155.1  1   1.0027 335.1100
1978   5 185  2.3 156.7  0   1.0027 335.1100
1978  12 186  4.2 146.9  2
1978  12 186  5.2 155.3  3   1.0027 335.2100
1978  19 187  3.4 159.5  2
1978  19 187  5.0 148.1  3   1.0030 335.4100
1978  26 188  2.7 151.4  0   1.0090 334.0300
1978  26 188  3.2 158.2  0   1.0090 334.0300
1978  33 189  5.9 153.9  1   1.0043 335.3500
1978  33 189  4.3 160.1  0   1.0043 335.3500
1978  40 190  0.5 149.8  0   1.0013 334.6500
1978  40 190  1.2 144.5  0   1.0013 334.6500
1978  47 191  2.6 151.0  2
1978  47 191  2.6 170.3  6   1.0067 335.3200
1978  54 192  4.2 153.0  0   1.0084 335.8400
1978  54 192  4.6 149.0  0   1.0084 335.8400
1978  62 193  3.1 169.0  4   1.0014 336.6900
1978  62 193  1.5 153.2  2   1.0014 336.6900
1978  69 194  2.8 150.8  0   1.0017 335.9800
1978  69 194  3.0 157.1  0   1.0017 335.9800
1978  76 195  3.7 150.7  0   1.0073 337.1000
1978  76 195  3.3 153.3  0   1.0073 337.1000
1978  83 196  6.6 142.4  1   1.0023 337.0500
1978  83 196  2.5 140.9  0   1.0023 337.0500
1978  97 197  4.0 151.9  0   1.0045 337.3300
1978  97 197  2.2 154.1  0   1.0045 337.3300
1978 103 198  4.0 160.2  0   1.0017 337.4800
1978 103 198  5.3 158.7  1   1.0017 337.4800
1978 111 199  0.7 149.5  0   1.0077 336.6400
1978 111 199  4.9 146.8  1   1.0077 336.6400
1978 117 200  4.0 150.2  0   1.0059 338.0700
1978 117 200  2.2 156.7  0   1.0059 338.0700
1978 124 201  3.5 158.6  0   1.0025 338.1500
1978 124 201  3.0 153.3  0   1.0025 338.1500
1978 131 202  4.1 153.1  0   1.0028 337.9400
1978 131 202  1.3 153.9  0   1.0028 337.9400
1978 138 203  1.6 327.3  4   1.0023 337.0900
1978 138 203  5.4 292.9  7   1.0023 337.0900
1978 145 204  0.8 152.9  0   1.0023 337.8700
1978 145 204  1.6 154.7  0   1.0023 337.8700
1978 152 205  1.6 214.5  4   1.0023 338.9000
1978 152 205  2.3 154.9  2   1.0023 338.9000
1978 166 206  2.2 152.0  0   1.0032 337.5600
1978 166 206  3.7 149.8  0   1.0032 337.5600
1978 172 207  2.0 155.1  0   1.0129 336.6800
1978 172 207  0.5 157.9  0   1.0129 336.6800
1978 180 208  2.1 155.8  0   1.0160 337.3000
1978 180 208  1.0 157.6  0   1.0160 337.3000
1978 187 209  1.7 148.3  0   1.0021 336.4000
1978 187 209  2.6 153.3  0   1.0021 336.4000
1978 194 210  2.2 156.8  0   1.0025 336.1700
1978 194 210  0.7 157.1  0   1.0025 336.1700
1978 208 212  2.7 164.3  2
1978 208 212  1.6 156.4  2   1.0056 335.4900
1978 215 213  1.8 163.0  0   1.0076 334.4700
1978 215 213  2.1 167.6  0   1.0076 334.4700
1978 229 214  4.1 153.7  0   1.0022 332.6700
1978 229 214  1.4 157.4  0   1.0022 332.6700
1978 236 215  3.6 159.3  0   1.0026 332.3900
1978 236 215  2.4 153.0  0   1.0026 332.3900
1978 243 216  0.5 153.4  0   1.0024 333.4100
1978 243 216  4.5 156.9  0   1.0024 333.4100
1978 250 217  3.3 162.0  0   1.0058 330.8700
1978 250 217  1.3 159.8  0   1.0058 330.8700
1978 257 218  0.9 159.3  0   1.0025 331.2700
1978 257 218  2.3 156.0  0   1.0025 331.2700
1978 264 219  1.9 163.8  0   1.0025 331.2500
1978 264 219  2.9 159.6  0   1.0025 331.2500
1978 271 220  1.8 162.7  0   1.0040 330.8800
1978 271 220  0.8 158.6  0   1.0040 330.8800
1978 276 221  3.5 164.3  0   1.0029 329.1700
1978 276 221  1.2 158.6  0   1.0029 329.1700
1978 284 222  1.0 158.5  0   1.0024 332.1000
1978 284 222  3.6 156.6  0   1.0024 332.1000
1978 292 223  1.8 154.7  0   1.0020 332.5200
1978 292 223  0.3 154.1  0   1.0020 332.5200
1978 299 224  0.7 159.4  0   1.0024 331.5800
1978 310 225  2.6 160.9  0   1.0019 333.8300
1978 310 225  2.6 159.9  0   1.0019 333.8300
1978 313 226  1.4 158.8  0   1.0059 332.5200
1978 313 226  2.3 160.2  0   1.0059 332.5200
1978 320 227  0.6 158.2  0   1.0020 331.3700
1978 334 228  2.0 163.1  0   1.0025 333.8000
1978 334 228  1.9 158.0  0   1.0025 333.8000
1978 341 229  2.2 156.8  0   1.0021 334.6600
1978 341 229  0.6 158.7  0   1.0021 334.6600
1978 344 230  4.3 162.7  0   1.0025 334.3500
1978 344 230  3.6 158.6  0   1.0025 334.3500
1978 355 231  3.0 169.5  2
1978 355 231  1.6 160.3  2   1.0015 335.2800
1978 362 232  1.7 159.5  0   1.0022 335.8100
1978 362 232  1.3 161.4  0   1.0022 335.8100
1979   4 233  1.7 157.8  0   1.0021 334.9400
1979   4 233  1.6 156.6  0   1.0021 334.9400
1979  18 234  1.8 165.9  0   1.0026 336.4700
1979  18 234  1.7 161.0  0   1.0026 336.4700
1979  25 235  4.7 166.1  0   1.0021 336.5800
1979  25 235  0.1 168.2  0   1.0021 336.5800
1979  32 236  1.4 165.7  0   1.0014 336.8800
1979  32 236  2.9 170.0  0   1.0014 336.8800
1979  39 237  0.5 162.3  0   1.0059 336.8500
1979  39 237  0.1 164.0  0   1.0059 336.8500
1979  46 238  4.8 164.8  0   1.0080 336.6000
1979  46 238  2.3 163.1  0   1.0080 336.6000
1979  53 239  0.3 162.9  0   1.0108 335.8400
1979  53 239  1.9 159.1  0   1.0108 335.8400
1979  60 240  2.2 163.0  0   1.0098 335.5000
1979  60 240  1.3 166.1  0   1.0098 335.5000
1979  67 241  4.8 159.9  0   1.0034 337.0800
1979  67 241  4.8 162.3  0   1.0034 337.0800
1979  74 242  2.2 166.8  0   1.0030 338.1200
1979  74 242  1.5 164.2  0   1.0030 338.1200
1979  81 243  3.3 161.8  0   1.0025 338.2000
1979  81 243  2.4 164.4  0   1.0025 338.2000
1979  89 244  2.4 168.5  0   1.0023 339.2700
1979  89 244  1.1 165.0  0   1.0023 339.2700
1979  96 245  1.2 163.7  0   1.0155 337.2800
1979  96 245  6.2 166.7  1   1.0155 337.2800
1979 103 246  1.0 161.9  0   1.0071 337.7000
1979 103 246  0.6 160.0  0   1.0071 337.7000
1979 110 247  1.2 163.0  0   1.0078 338.2400
1979 110 247  1.6 162.3  0   1.0078 338.2400
1979 117 248  2.7 167.6  0   1.0012 338.1000
1979 117 248  0.3 166.8  0   1.0012 338.1000
1979 123 249  0.8 161.4  0   1.0052 338.0400
1979 123 249  0.9 160.1  0   1.0052 338.0400
1979 130 250  1.2 159.8  0   1.0082 338.7700
1979 130 250  0.4 162.8  0   1.0082 338.7700
1979 137 251  1.1 165.4  0   1.0119 338.1700
1979 137 251  1.5 165.3  0   1.0119 338.1700
1979 144 252  2.2 160.4  0   1.0063 339.2000
1979 144 252  0.9 163.7  0   1.0063 339.2000
1979 151 253  1.0 163.5  0   1.0040 336.1900
1979 151 253  0.4 163.2  0   1.0040 336.1900
1979 165 254  1.6 164.5  0   1.0040 338.1700
1979 165 254  0.7 161.6  0   1.0040 338.1700
1979 172 255  1.0 162.3  0   1.0046 338.8700
1979 172 255  2.1 163.2  0   1.0046 338.8700
1979 186 257  0.7 168.5  0   1.0057 338.1700
1979 186 257  2.6 162.4  0   1.0057 338.1700
1979 193 258  1.8 164.5  0   1.0139 337.0700
1979 193 258  1.1 165.3  0   1.0139 337.0700
1979 200 259  2.7 166.3  0   1.0030 336.0800
1979 200 259  2.2 165.6  0   1.0030 336.0800
1979 207 260  1.7 163.3  0   1.0058 332.6900
1979 207 260  0.7 167.7  0   1.0058 332.6900
1979 212 261  2.3 166.8  0   1.0048 336.7400
1979 212 261  0.9 164.5  0   1.0048 336.7400
1979 218 262  2.9 955.6  4   1.0064 332.1300
1979 242 265  0.0   0.0  4   1.0055 334.8800
1979 249 266  1.4 168.8  0   1.0034 333.5200
1979 249 266  0.6 164.0  0   1.0034 333.5200
1979 256 267  4.6 165.2  0   1.0042 332.7500
1979 256 267  2.3 170.9  0   1.0042 332.7500
1979 264 268  3.7 174.3  0   1.0066 332.7500
1979 264 268  1.6 170.7  0   1.0066 332.7500
1979 270 269  1.1 170.6  0   1.0058 333.2900
1979 270 269  2.1 169.8  0   1.0058 333.2900
1979 277 270  3.6 173.6  0   1.0116 333.4100
1979 277 270  2.0 176.5  0   1.0116 333.4100
1979 284 271  0.9 173.2  2
1979 284 271  2.9 184.9  6   1.0116 334.3200
1979 288 272  0.1 178.0  0   1.0097 333.7900
1979 288 272  4.6 176.0  0   1.0097 333.7900
1979 298 273  3.3 170.7  0   1.0064 333.9000
1979 298 273  1.7 176.5  0   1.0064 333.9000
1979 310 274  1.5 169.5  0   1.0028 334.6100
1979 310 274  1.0 170.5  0   1.0028 334.6100
1979 319 275  1.0 172.8  0   1.0108 335.3600
1979 319 275  5.0 175.4  1   1.0108 335.3600
1979 333 276  2.3 174.8  0   1.0029 335.7700
1979 333 276  1.6 175.2  0   1.0029 335.7700
1979 340 277  1.6 171.9  0   1.0072 335.6600
1979 340 277  1.4 173.1  0   1.0072 335.6600
1979 347 278  3.7 174.4  0   1.0046 336.1000
1979 347 278  0.2 174.2  0   1.0046 336.1000
1979 354 279  1.5 172.3  0   1.0039 336.9700
1979 354 279  3.6 170.5  0   1.0039 336.9700
1979 361 280  2.5 166.3  0   1.0026 336.9500
1979 361 280  2.3 168.2  0   1.0026 336.9500
1980  17 281  0.8 171.0  0   1.0060 337.2200
1980  17 281  0.7 170.9  0   1.0060 337.2200
1980  24 282  1.7 175.1  0   1.0012 338.5300
1980  24 282  1.5 176.5  0   1.0012 338.5300
1980  31 283  0.6 173.1  0   1.0085 337.8600
1980  31 283  2.1 173.9  0   1.0085 337.8600
1980  38 284  1.2 171.3  0   1.0043 338.5900
1980  38 284  0.8 171.0  0   1.0043 338.5900
1980  45 285  0.2 175.4  0   1.0022 340.0400
1980  45 285  1.3 178.9  0   1.0022 340.0400
1980  52 286  1.9 171.3  0   1.0029 338.0600
1980  52 286  3.9 170.7  0   1.0029 338.0600
1980  59 287  1.2 172.6  0   1.0137 339.2400
1980  59 287  2.0 171.9  0   1.0137 339.2400
1980  67 288  0.8 177.7  0   1.0102 339.8000
1980  67 288  1.5 182.2  0   1.0102 339.8000
1980  73 289  1.7 175.9  0   1.0125 340.3000
1980  73 289  0.8 175.6  0   1.0125 340.3000
1980  80 290  1.3 173.6  0   1.0040 339.8700
1980  80 290  1.6 172.7  0   1.0040 339.8700
1980  87 291  2.8 176.7  0   1.0093 340.6600
1980  87 291  3.4 171.3  0   1.0093 340.6600
1980  94 292  3.6 181.0  0   1.0095 340.2800
1980  94 292  1.3 177.1  0   1.0095 340.2800
1980 101 293  2.1 171.0  2
1980 101 293  2.1 189.6  6   1.0034 341.0000
1980 108 294  1.0 176.1  0   1.0027 340.5200
1980 108 294  1.9 175.7  0   1.0027 340.5200
1980 115 295  1.8 176.9  2
1980 115 295  5.4 168.1  3   1.0031 340.7700
1980 122 296  0.5 170.3  0   1.0035 341.5400
1980 122 296  1.5 171.7  0   1.0035 341.5400
1980 129 297  0.9 241.5  4   1.0044 341.1400
1980 129 297  2.4 181.0  2   1.0044 341.1400
1980 136 298  0.6 171.5  0   1.0060 341.4200
1980 136 298  1.4 172.2  0   1.0060 341.4200
1980 143 299  2.2 170.7  2
1980 143 299  0.7 180.1  2   1.0102 341.3500
1980 150 300  1.2 174.1  0   1.0117 341.0300
1980 150 300  1.6 172.9  0   1.0117 341.0300
1980 157 301  0.3 175.0  0   1.0048 340.9800
1980 157 301  0.9 178.9  0   1.0048 340.9800
1980 164 302  0.5 178.7  0   1.0164 341.4000
1980 164 302  3.2 177.0  0   1.0164 341.4000
1980 171 303  0.4 174.9  0   1.0116 340.9600
1980 171 303  2.1 175.9  0   1.0116 340.9600
1980 178 304  0.5 176.7  2
1980 178 304  1.8 213.5  6   1.0068 340.3600
1980 185 305  1.4 187.2  0   1.0095 340.2700
1980 185 305  0.8 181.3  0   1.0095 340.2700
1980 192 306  1.8 178.5  0   1.0092 339.4400
1980 192 306  0.9 180.1  0   1.0092 339.4400
1980 206 307  0.8 179.5  0   1.0055 339.4900
1980 206 307  1.5 174.0  0   1.0055 339.4900
1980 213 308  2.3 175.8  0   1.0023 338.6300
1980 213 308  5.0 180.6  1   1.0023 338.6300
1980 220 309  3.5 180.9  0   1.0023 336.4000
1980 220 309  4.2 177.0  0   1.0023 336.4000
1980 227 310  4.3 178.2  0   1.0043 337.6700
1980 227 310  3.7 176.7  0   1.0043 337.6700
1980 234 311  2.5 183.6  0   1.0056 337.6100
1980 241 312  0.6 173.7  0   1.0082 335.6000
1980 241 312  2.3 180.6  0   1.0082 335.6000
1980 248 313  0.7 173.0  0   1.0077 336.7800
1980 248 313  6.4 179.0  1   1.0077 336.7800
1980 255 314  0.6 175.7  0   1.0082 335.2600
1980 255 314  2.7 175.3  0   1.0082 335.2600
1980 262 315  1.7 170.8  2
1980 262 315  2.2 195.6  6   1.0115 334.8100
1980 269 316  1.5 175.7  0   1.0099 336.0200
1980 269 316  0.4 175.5  0   1.0099 336.0200
1980 273 317  1.0 178.5  0   1.0065 335.4500
1980 273 317  3.1 183.5  0   1.0065 335.4500
1980 283 318  2.4 187.7  0   1.0036 335.3800
1980 283 318  4.4 181.9  0   1.0036 335.3800
1980 289 319  2.9 177.7  0   1.0020 336.0000
1980 289 319  6.1 184.0  1   1.0020 336.0000
1980 297 320  2.3 185.1  2
1980 297 320  5.4 194.9  7   1.0016 337.2400
1980 304 321  3.3 180.6  2
1980 304 321  1.1 188.9  2   1.0034 336.6200
1980 311 322  1.4 180.2  0   1.0057 337.0200
1980 311 322  2.1 178.2  0   1.0057 337.0200
1980 318 323  3.0 178.5  2
1980 318 323  3.7 188.4  2   1.0025 337.1600
1980 325 324  3.1 185.2  0   1.0013 337.2200
1980 325 324  3.2 187.0  0   1.0013 337.2200
1980 336 325  0.6 178.8  2
1980 336 325  1.4 194.6  6   1.0037 337.1400
1980 343 326  1.3 179.7  0   1.0037 337.8000
1980 343 326  1.8 183.6  0   1.0037 337.8000
1980 353 327  4.7 183.4  0   1.0027 338.5000
1980 353 327  2.0 178.0  0   1.0027 338.5000
1980 357 328  0.2 170.7  0   1.0112 337.7300
1980 357 328  0.0 176.9  0   1.0112 337.7300
1980 364 329  3.0 176.0  0   1.0116 338.9100
1980 364 329  6.1 180.6  1   1.0116 338.9100
1981  12 330  1.7 184.2  2
1981  12 330  3.0 448.6  6   1.0069 339.0500
1981  19 331  2.5 180.4  0   1.0048 339.5900
1981  19 331  1.4 178.6  0   1.0048 339.5900
1981  26 332  1.3 177.6  0   1.0016 339.5100
1981  26 332  2.5 178.2  0   1.0016 339.5100
1981  36 333  0.3 181.4  0   1.0041 340.1800
1981  36 333  1.5 182.7  0   1.0041 340.1800
1981  43 334  1.1 183.1  0   1.0068 340.3700
1981  43 334  1.7 181.7  0   1.0068 340.3700
1981  57 335  5.3 180.0  1   1.0033 342.1200
1981  57 335  1.2 182.5  0   1.0033 342.1200
1981  61 336  1.7 202.0  4   1.0025 342.4200
1981  61 336  1.5 233.8  6   1.0025 342.4200
1981  68 337  2.0 183.7  0   1.0067 342.0300
1981  68 337  2.6 182.2  0   1.0067 342.0300
1981  75 338  0.8 187.4  0   1.0039 341.9400
1981  75 338  1.9 184.2  0   1.0039 341.9400
1981  85 339  1.2 181.7  0   1.0041 342.2800
1981  85 339  0.8 180.9  0   1.0041 342.2800
1981  92 340  5.3 183.8  1   1.0063 344.6100
1981  92 340  1.5 184.6  0   1.0063 344.6100
1981  99 341  4.5 184.5  0   1.0130 342.6300
1981  99 341  0.3 183.0  0   1.0130 342.6300
1981 106 342  2.8 178.9  0   1.0090 341.5100
1981 106 342  0.7 186.6  0   1.0090 341.5100
1981 113 343  1.4 187.5  0   1.0145 342.9000
1981 113 343  0.8 188.1  0   1.0145 342.9000
1981 120 344  2.8 182.1  0   1.0052 342.5800
1981 120 344  1.5 183.3  0   1.0052 342.5800
1981 127 345  2.0 184.9  2
1981 127 345  1.5 194.6  2   1.0092 343.6000
1981 134 346  1.4 181.8  0   1.0017 343.0800
1981 134 346  1.1 182.8  0   1.0017 343.0800
1981 141 347  0.8 183.7  0   1.0066 342.7100
1981 141 347  1.1 187.3  0   1.0066 342.7100
1981 148 348  0.9 185.1  2
1981 148 348  2.1 216.7  6   1.0034 343.0400
1981 155 349  1.6 185.4  0   1.0067 342.9000
1981 155 349  0.5 187.1  0   1.0067 342.9000
1981 162 350  2.0 187.3  0   1.0139 342.7300
1981 162 350  1.8 193.8  0   1.0139 342.7300
1981 169 351  1.6 182.0  0   1.0047 342.5900
1981 169 351  0.0 185.8  0   1.0047 342.5900
1981 176 352  1.7 183.6  0   1.0093 341.7000
1981 176 352  1.6 185.3  0   1.0093 341.7000
1981 183 353  1.8 187.5  2
1981 183 353  1.4 204.6  6   1.0064 340.1600
1981 190 354  2.9 186.7  0   1.0040 340.9000
1981 190 354  0.3 187.0  0   1.0040 340.9000
1981 197 355  1.8 188.0  0   1.0103 338.0900
1981 197 355  1.0 187.5  0   1.0103 338.0900
1981 205 356  0.7 188.6  0   1.0079 339.4700
1981 205 356  0.4 188.8  0   1.0079 339.4700
1981 211 357  0.6 185.2  0   1.0038 339.1900
1981 211 357  1.9 190.3  0   1.0038 339.1900
1981 218 358  1.9 185.7  0   1.0154 339.6300
1981 218 358  1.0 185.4  0   1.0154 339.6300
1981 223 359  0.6 186.5  2
1981 223 359  3.9 496.4  6   1.0113 338.3400
1981 230 360  1.5 187.4  0   1.0017 338.2900
1981 230 360  2.4 189.2  0   1.0017 338.2900
1981 239 361  5.1 241.6  5   1.0037 337.7300
1981 239 361  1.5 212.7  6   1.0037 337.7300
1981 246 362  3.0 173.3  2
1981 246 362  7.1 256.9  7   1.0042 338.1200
1981 253 363  1.8 189.8  0   1.0070 338.5500
1981 253 363  4.1 197.0  0   1.0070 338.5500
1981 260 364  1.8 185.0  2
1981 260 364  6.3 208.2  7   1.0050 336.9600
1981 267 365  0.6 186.7  0   1.0023 335.5400
1981 267 365  1.8 186.8  0   1.0023 335.5400
1981 274 366  1.3 187.6  0   1.0069 336.2700
1981 274 366  0.7 186.6  0   1.0069 336.2700
1981 281 367  1.2 189.9  0   1.0058 336.4900
1981 281 367  1.5 189.5  0   1.0058 336.4900
1981 288 368  1.1 189.0  0   1.0040 337.9000
1981 288 368  2.8 192.7  0   1.0040 337.9000
1981 295 369  0.4 191.1  0   1.0039 337.5900
1981 295 369  1.6 193.6  0   1.0039 337.5900
1981 302 370 30.7 945.9  5   1.0103 338.0400
1981 302 370  2.8 900.2  6   1.0103 338.0400
1981 309 371  2.4 187.8  0   1.0093 338.5800
1981 309 371  0.4 191.8  0   1.0093 338.5800
1981 316 372  1.4 190.7  0   1.0034 338.5700
1981 316 372  1.1 190.0  0   1.0034 338.5700
1981 327 373  2.7 190.6  0   1.0062 338.5900
1981 327 373  2.2 185.4  0   1.0062 338.5900
1981 336 374  1.1 189.5  0   1.0029 339.9300
1981 336 374  0.8 193.7  0   1.0029 339.9300
1981 341 375  0.5 188.3  2
1981 341 375  1.0 210.2  6   1.0027 340.1400
1981 355 376  3.0 235.7  4   1.0032 342.9400
1981 355 376  2.3 234.2  4   1.0032 342.9400
1982   7 377  0.2 183.8  0   1.0112 340.5800
1982   7 377  1.2 186.1  0   1.0112 340.5800
1982  14 378  0.5 191.2  0   1.0051 340.9300
1982  14 378  1.3 190.9  0   1.0051 340.9300
1982  21 379  1.9 187.8  0   1.0105 340.2600
1982  21 379  3.2 194.0  0   1.0105 340.2600
1982  28 380  1.3 191.4  0   1.0014 341.6000
1982  28 380  3.3 189.1  0   1.0014 341.6000
1982  32 381  3.8 185.5  2
1982  32 381  1.5 193.7  2   1.0014 341.5200
1982  39 382  2.4 185.1  0   1.0045 341.5200
1982  39 382  1.0 191.5  0   1.0045 341.5200
1982  49 383  0.5 190.2  2
1982  49 383  1.3 198.2  2   1.0024 342.0000
1982  56 384  2.5 188.0  0   1.0020 342.6000
1982  56 384  1.1 193.5  0   1.0020 342.6000
1982  63 385  3.8 198.4  2
1982  63 385  3.6 189.6  2   1.0014 342.6400
1982  70 386  2.5 193.6  2
1982  70 386  3.3 211.4  6   1.0102 343.0200
1982  74 387  1.3 189.8  0   1.0129 343.0200
1982  74 387  2.3 193.4  0   1.0129 343.0200
1982  81 388  0.4 189.9  0   1.0100 342.8400
1982  81 388  1.4 190.9  0   1.0100 342.8400
1982  91 389  0.8 191.6  0   1.0139 342.8800
1982  91 389  1.6 190.0  0   1.0139 342.8800
1982  98 390  3.0 187.4  0   1.0052 344.0500
1982  98 390  2.8 191.3  0   1.0052 344.0500
1982 102 391  0.3 190.7  0   1.0043 343.5500
1982 102 391  0.9 191.1  0   1.0043 343.5500
1982 109 392  2.0 194.2  0   1.0041 343.1000
1982 109 392  1.3 190.7  0   1.0041 343.1000
1982 116 393  1.0 191.0  0   1.0039 344.6800
1982 116 393  1.5 196.6  0   1.0039 344.6800
1982 123 394  1.9 192.9  0   1.0039 344.0600
1982 123 394  2.0 193.6  0   1.0039 344.0600
1982 130 395  1.4 191.1  0   1.0081 343.6400
1982 130 395  1.7 194.3  0   1.0081 343.6400
1982 137 396  1.1 192.8  0   1.0070 344.2500
1982 137 396  1.3 193.5  0   1.0070 344.2500
1982 145 397  2.2 193.4  0   1.0037 344.2500
1982 145 397  2.3 194.5  0   1.0037 344.2500
1982 152 398  1.6 194.8  0   1.0025 344.2200
1982 152 398  0.8 197.7  0   1.0025 344.2200
1982 158 399  1.2 190.6  0   1.0128 343.1300
1982 158 399  1.3 197.8  0   1.0128 343.1300
1982 165 400  3.1 187.7  0   1.0081 341.3600
1982 165 400  3.9 187.3  0   1.0081 341.3600
1982 172 401  1.0 190.4  0   1.0084 343.3400
1982 172 401  1.2 195.5  0   1.0084 343.3400
1982 179 402  1.6 193.1  0   1.0075 342.7300
1982 179 402  0.8 195.1  0   1.0075 342.7300
1982 195 403  2.5 187.9  0   1.0040 342.0000
1982 200 404  2.0 189.9  0   1.0049 339.9400
1982 200 404  0.5 196.1  0   1.0049 339.9400
1982 203 405  2.0 194.7  0   1.0117 341.5400
