Name:    CIRCLE.DAT
Source:  Damien Dunlop (Australia)

         This data set is used to demonstrate somce issues
         with drawing circles



















----------------------------------------------------------------------
323412.2,6394103.8  328424.1,6390200.6  332412.2,6397103.8  333424.1,6395200.6  327412.2,6392103.8
322912.2,6398603.8  329924.1,6391200.6  325795.8,6401835.3  326807.7,6399932.1  328912.2,6393103.8
323412.2,6398603.8  330424.1,6391200.6  325331.5,6401650.3  326343.4,6399747.1  329412.2,6393103.8
323912.2,6398603.8  330924.1,6391200.6  324888.0,6401419.8  325899.9,6399516.6  329912.2,6393103.8
324412.2,6398603.8  331424.1,6391200.6  324469.7,6401146.3  325481.6,6399243.1  330412.2,6393103.8
322912.2,6399103.8  324924.1,6391700.6  324080.8,6400832.3  325092.7,6398929.1  323912.2,6393603.8
323412.2,6399103.8  325424.1,6391700.6  323725.2,6400481.1  324737.1,6398577.9  324412.2,6393603.8
323912.2,6399103.8  325924.1,6391700.6  323406.5,6400096.2  324418.4,6398193.0  324912.2,6393603.8
324412.2,6399103.8  326424.1,6391700.6  323127.8,6399681.3  324139.7,6397778.1  325412.2,6393603.8
324912.2,6399103.8  326924.1,6391700.6  322891.8,6399240.7  323903.7,6397337.5  325912.2,6393603.8
331912.2,6399103.8  327424.1,6391700.6  322701.1,6398778.7  323713.0,6396875.5  326412.2,6393603.8
323412.2,6399603.8  327924.1,6391700.6  322557.4,6398300.0  323569.3,6396396.8  326912.2,6393603.8
323912.2,6399603.8  328424.1,6391700.6  322462.2,6397809.4  323474.1,6395906.2  327412.2,6393603.8
324412.2,6399603.8  328924.1,6391700.6  322416.5,6397311.7  323428.4,6395408.5  327912.2,6393603.8
324912.2,6399603.8  329424.1,6391700.6  322420.7,6396811.9  323432.6,6394908.7  328412.2,6393603.8
325412.2,6399603.8  329924.1,6391700.6  322474.8,6396315.1  323486.7,6394411.9  328912.2,6393603.8
325912.2,6399603.8  330424.1,6391700.6  322578.2,6395826.1  323590.1,6393922.9  329412.2,6393603.8
330912.2,6399603.8  330924.1,6391700.6  322729.9,6395349.9  323741.8,6393446.7  329912.2,6393603.8
331412.2,6399603.8  331424.1,6391700.6  322928.4,6394891.2  323940.3,6392988.0  330412.2,6393603.8
323412.2,6400103.8  331924.1,6391700.6  323171.7,6394454.6  324183.6,6392551.4  330912.2,6393603.8
323912.2,6400103.8  324424.1,6392200.6  323457.4,6394044.5  324469.3,6392141.3  323912.2,6394103.8
324412.2,6400103.8  324924.1,6392200.6  323782.5,6393665.0  324794.4,6391761.8  324412.2,6394103.8
324912.2,6400103.8  325424.1,6392200.6  324144.0,6393319.8  325155.9,6391416.6  324912.2,6394103.8
325412.2,6400103.8  325924.1,6392200.6  324538.1,6393012.4  325550.0,6391109.2  325412.2,6394103.8
325912.2,6400103.8  326424.1,6392200.6  324960.9,6392745.9  325972.8,6390842.7  325912.2,6394103.8
326412.2,6400103.8  328424.1,6392200.6  325408.2,6392523.0  326420.1,6390619.8  326412.2,6394103.8
326912.2,6400103.8  328924.1,6392200.6  325875.5,6392345.8  326887.4,6390442.6  326912.2,6394103.8
327412.2,6400103.8  329424.1,6392200.6  326358.2,6392216.1  327370.1,6390312.9  327412.2,6394103.8
329412.2,6400103.8  329924.1,6392200.6  326851.4,6392135.3  327863.3,6390232.1  327912.2,6394103.8
329912.2,6400103.8  330424.1,6392200.6  327350.3,6392104.2  328362.2,6390201.0  328412.2,6394103.8
330412.2,6400103.8  330924.1,6392200.6  327849.7,6392123.0  328861.6,6390219.8  328912.2,6394103.8
330912.2,6400103.8  331424.1,6392200.6  328344.8,6392191.5  329356.7,6390288.3  329412.2,6394103.8
331412.2,6400103.8  331924.1,6392200.6  328830.5,6392309.2  329842.4,6390406.0  329912.2,6394103.8
323912.2,6400603.8  332424.1,6392200.6  329302.1,6392474.7  330314.0,6390571.5  330412.2,6394103.8
324412.2,6400603.8  324424.1,6392700.6  329754.8,6392686.5  330766.7,6390783.3  330912.2,6394103.8
324912.2,6400603.8  324924.1,6392700.6  330184.1,6392942.5  331196.0,6391039.3  331412.2,6394103.8
325412.2,6400603.8  329924.1,6392700.6  330585.7,6393240.0  331597.6,6391336.8  323912.2,6394603.8
325912.2,6400603.8  330424.1,6392700.6  330955.5,6393576.1  331967.4,6391672.9  324412.2,6394603.8
326412.2,6400603.8  330924.1,6392700.6  331290.0,6393947.5  332301.9,6392044.3  324912.2,6394603.8
326912.2,6400603.8  331424.1,6392700.6  331585.8,6394350.4  332597.7,6392447.2  325412.2,6394603.8
327412.2,6400603.8  331924.1,6392700.6  331839.8,6394780.8  332851.7,6392877.6  325912.2,6394603.8
327912.2,6400603.8  332424.1,6392700.6  332049.6,6395234.4  333061.5,6393331.2  326412.2,6394603.8
328412.2,6400603.8  323924.1,6393200.6  332213.1,6395706.7  333225.0,6393803.5  326912.2,6394603.8
328912.2,6400603.8  330924.1,6393200.6  332328.5,6396193.0  333340.4,6394289.8  327412.2,6394603.8
329412.2,6400603.8  331424.1,6393200.6  332394.9,6396688.4  333406.8,6394785.2  327912.2,6394603.8
329912.2,6400603.8  331924.1,6393200.6  332411.5,6397187.9  333423.4,6395284.7  328412.2,6394603.8
330412.2,6400603.8  332424.1,6393200.6  -100,-100  -100,-100  328912.2,6394603.8
330912.2,6400603.8  332924.1,6393200.6  -100,-100  -100,-100  329412.2,6394603.8
324412.2,6401103.8  331424.1,6393700.6  -100,-100  -100,-100  329912.2,6394603.8
324912.2,6401103.8  331924.1,6393700.6  -100,-100  -100,-100  330412.2,6394603.8
325412.2,6401103.8  332424.1,6393700.6  -100,-100  -100,-100  330912.2,6394603.8
325912.2,6401103.8  332924.1,6393700.6  -100,-100  -100,-100  331412.2,6394603.8
326412.2,6401103.8  331924.1,6394200.6  -100,-100  -100,-100  323912.2,6395103.8
326912.2,6401103.8  332424.1,6394200.6  -100,-100  -100,-100  324412.2,6395103.8
327412.2,6401103.8  332924.1,6394200.6  -100,-100  -100,-100  324912.2,6395103.8
327912.2,6401103.8  331924.1,6394700.6  -100,-100  -100,-100  325412.2,6395103.8
328412.2,6401103.8  332424.1,6394700.6  -100,-100  -100,-100  325912.2,6395103.8
328912.2,6401103.8  332924.1,6394700.6  -100,-100  -100,-100  326412.2,6395103.8
329412.2,6401103.8  332424.1,6395200.6  -100,-100  -100,-100  326912.2,6395103.8
329912.2,6401103.8  332924.1,6395200.6  -100,-100  -100,-100  327412.2,6395103.8
330412.2,6401103.8  333424.1,6395200.6  -100,-100  -100,-100  327912.2,6395103.8
325412.2,6401603.8  332424.1,6395700.6  -100,-100  -100,-100  328412.2,6395103.8
325912.2,6401603.8  332924.1,6395700.6  -100,-100  -100,-100  328912.2,6395103.8
326412.2,6401603.8  332424.1,6396200.6  -100,-100  -100,-100  329412.2,6395103.8
326912.2,6401603.8  332924.1,6396200.6  -100,-100  -100,-100  329912.2,6395103.8
327412.2,6401603.8  332424.1,6396700.6  -100,-100  -100,-100  330412.2,6395103.8
327912.2,6401603.8  332924.1,6396700.6  -100,-100  -100,-100  330912.2,6395103.8
328412.2,6401603.8  332424.1,6397200.6  -100,-100  -100,-100  331412.2,6395103.8
328912.2,6401603.8  332924.1,6397200.6  -100,-100  -100,-100  331912.2,6395103.8
329412.2,6401603.8  332424.1,6397700.6  -100,-100  -100,-100  323912.2,6395603.8
327412.2,6402103.8  332424.1,6398200.6  -100,-100  -100,-100  324412.2,6395603.8
323412.2,6394353.8  326924.1,6390450.6  -100,-100  -100,-100  324912.2,6395603.8
323162.2,6394603.8  327174.1,6390450.6  -100,-100  -100,-100  325412.2,6395603.8
323162.2,6394853.8  327424.1,6390450.6  -100,-100  -100,-100  325912.2,6395603.8
323412.2,6394853.8  327674.1,6390450.6  -100,-100  -100,-100  326412.2,6395603.8
323162.2,6395103.8  327924.1,6390450.6  -100,-100  -100,-100  326912.2,6395603.8
322912.2,6395353.8  328174.1,6390450.6  -100,-100  -100,-100  327412.2,6395603.8
323162.2,6395353.8  328424.1,6390450.6  -100,-100  -100,-100  327912.2,6395603.8
323412.2,6395353.8  328674.1,6390450.6  -100,-100  -100,-100  328412.2,6395603.8
322662.2,6395603.8  328924.1,6390450.6  -100,-100  -100,-100  328912.2,6395603.8
323162.2,6395603.8  329174.1,6390450.6  -100,-100  -100,-100  329412.2,6395603.8
322662.2,6395853.8  329424.1,6390450.6  -100,-100  -100,-100  329912.2,6395603.8
322912.2,6395853.8  329674.1,6390450.6  -100,-100  -100,-100  330412.2,6395603.8
323162.2,6395853.8  329924.1,6390450.6  -100,-100  -100,-100  330912.2,6395603.8
323412.2,6395853.8  326674.1,6390700.6  -100,-100  -100,-100  331412.2,6395603.8
322662.2,6396103.8  327174.1,6390700.6  -100,-100  -100,-100  331912.2,6395603.8
323162.2,6396103.8  327674.1,6390700.6  -100,-100  -100,-100  323912.2,6396103.8
322662.2,6396353.8  328174.1,6390700.6  -100,-100  -100,-100  324412.2,6396103.8
322912.2,6396353.8  328674.1,6390700.6  -100,-100  -100,-100  324912.2,6396103.8
323162.2,6396353.8  329174.1,6390700.6  -100,-100  -100,-100  325412.2,6396103.8
323412.2,6396353.8  329674.1,6390700.6  -100,-100  -100,-100  325912.2,6396103.8
322662.2,6396603.8  330174.1,6390700.6  -100,-100  -100,-100  326412.2,6396103.8
323162.2,6396603.8  325924.1,6390950.6  -100,-100  -100,-100  326912.2,6396103.8
322662.2,6396853.8  326174.1,6390950.6  -100,-100  -100,-100  327412.2,6396103.8
322912.2,6396853.8  326424.1,6390950.6  -100,-100  -100,-100  327912.2,6396103.8
323162.2,6396853.8  326674.1,6390950.6  -100,-100  -100,-100  328412.2,6396103.8
323412.2,6396853.8  326924.1,6390950.6  -100,-100  -100,-100  328912.2,6396103.8
323662.2,6396853.8  327174.1,6390950.6  -100,-100  -100,-100  329412.2,6396103.8
322662.2,6397103.8  327424.1,6390950.6  -100,-100  -100,-100  329912.2,6396103.8
323162.2,6397103.8  327674.1,6390950.6  -100,-100  -100,-100  330412.2,6396103.8
323662.2,6397103.8  327924.1,6390950.6  -100,-100  -100,-100  330912.2,6396103.8
322662.2,6397353.8  328174.1,6390950.6  -100,-100  -100,-100  331412.2,6396103.8
322912.2,6397353.8  328424.1,6390950.6  -100,-100  -100,-100  331912.2,6396103.8
323162.2,6397353.8  328674.1,6390950.6  -100,-100  -100,-100  323912.2,6396603.8
323412.2,6397353.8  328924.1,6390950.6  -100,-100  -100,-100  324412.2,6396603.8
323662.2,6397353.8  329174.1,6390950.6  -100,-100  -100,-100  324912.2,6396603.8
322662.2,6397603.8  329424.1,6390950.6  -100,-100  -100,-100  325412.2,6396603.8
323162.2,6397603.8  329674.1,6390950.6  -100,-100  -100,-100  325912.2,6396603.8
323662.2,6397603.8  329924.1,6390950.6  -100,-100  -100,-100  326412.2,6396603.8
322662.2,6397853.8  330174.1,6390950.6  -100,-100  -100,-100  326912.2,6396603.8
322912.2,6397853.8  330424.1,6390950.6  -100,-100  -100,-100  327412.2,6396603.8
323162.2,6397853.8  330674.1,6390950.6  -100,-100  -100,-100  327912.2,6396603.8
323412.2,6397853.8  330924.1,6390950.6  -100,-100  -100,-100  328412.2,6396603.8
323662.2,6397853.8  325674.1,6391200.6  -100,-100  -100,-100  328912.2,6396603.8
323912.2,6397853.8  326174.1,6391200.6  -100,-100  -100,-100  329412.2,6396603.8
324162.2,6397853.8  326674.1,6391200.6  -100,-100  -100,-100  329912.2,6396603.8
322662.2,6398103.8  327174.1,6391200.6  -100,-100  -100,-100  330412.2,6396603.8
323162.2,6398103.8  327674.1,6391200.6  -100,-100  -100,-100  330912.2,6396603.8
323662.2,6398103.8  328174.1,6391200.6  -100,-100  -100,-100  331412.2,6396603.8
324162.2,6398103.8  328674.1,6391200.6  -100,-100  -100,-100  331912.2,6396603.8
322662.2,6398353.8  329174.1,6391200.6  -100,-100  -100,-100  323912.2,6397103.8
322912.2,6398353.8  329674.1,6391200.6  -100,-100  -100,-100  324412.2,6397103.8
323162.2,6398353.8  330174.1,6391200.6  -100,-100  -100,-100  324912.2,6397103.8
323412.2,6398353.8  330674.1,6391200.6  -100,-100  -100,-100  325412.2,6397103.8
323662.2,6398353.8  331174.1,6391200.6  -100,-100  -100,-100  325912.2,6397103.8
323912.2,6398353.8  325174.1,6391450.6  -100,-100  -100,-100  326412.2,6397103.8
324162.2,6398353.8  325424.1,6391450.6  -100,-100  -100,-100  326912.2,6397103.8
324412.2,6398353.8  325674.1,6391450.6  -100,-100  -100,-100  327412.2,6397103.8
322662.2,6398603.8  325924.1,6391450.6  -100,-100  -100,-100  327912.2,6397103.8
323162.2,6398603.8  326174.1,6391450.6  -100,-100  -100,-100  328412.2,6397103.8
323662.2,6398603.8  326424.1,6391450.6  -100,-100  -100,-100  328912.2,6397103.8
324162.2,6398603.8  326674.1,6391450.6  -100,-100  -100,-100  329412.2,6397103.8
324662.2,6398603.8  326924.1,6391450.6  -100,-100  -100,-100  329912.2,6397103.8
332162.2,6398603.8  327174.1,6391450.6  -100,-100  -100,-100  330412.2,6397103.8
322912.2,6398853.8  327424.1,6391450.6  -100,-100  -100,-100  330912.2,6397103.8
323162.2,6398853.8  327674.1,6391450.6  -100,-100  -100,-100  331412.2,6397103.8
323412.2,6398853.8  327924.1,6391450.6  -100,-100  -100,-100  331912.2,6397103.8
323662.2,6398853.8  328174.1,6391450.6  -100,-100  -100,-100  332412.2,6397103.8
323912.2,6398853.8  328424.1,6391450.6  -100,-100  -100,-100  324412.2,6397603.8
324162.2,6398853.8  328674.1,6391450.6  -100,-100  -100,-100  324912.2,6397603.8
324412.2,6398853.8  328924.1,6391450.6  -100,-100  -100,-100  325412.2,6397603.8
324662.2,6398853.8  329174.1,6391450.6  -100,-100  -100,-100  325912.2,6397603.8
324912.2,6398853.8  329424.1,6391450.6  -100,-100  -100,-100  326412.2,6397603.8
331912.2,6398853.8  329674.1,6391450.6  -100,-100  -100,-100  326912.2,6397603.8
323162.2,6399103.8  329924.1,6391450.6  -100,-100  -100,-100  327412.2,6397603.8
323662.2,6399103.8  330174.1,6391450.6  -100,-100  -100,-100  327912.2,6397603.8
324162.2,6399103.8  330424.1,6391450.6  -100,-100  -100,-100  328412.2,6397603.8
324662.2,6399103.8  330674.1,6391450.6  -100,-100  -100,-100  328912.2,6397603.8
325162.2,6399103.8  330924.1,6391450.6  -100,-100  -100,-100  329412.2,6397603.8
331662.2,6399103.8  331174.1,6391450.6  -100,-100  -100,-100  329912.2,6397603.8
323162.2,6399353.8  331424.1,6391450.6  -100,-100  -100,-100  330412.2,6397603.8
323412.2,6399353.8  331674.1,6391450.6  -100,-100  -100,-100  330912.2,6397603.8
323662.2,6399353.8  325174.1,6391700.6  -100,-100  -100,-100  331412.2,6397603.8
323912.2,6399353.8  325674.1,6391700.6  -100,-100  -100,-100  331912.2,6397603.8
324162.2,6399353.8  326174.1,6391700.6  -100,-100  -100,-100  324412.2,6398103.8
324412.2,6399353.8  326674.1,6391700.6  -100,-100  -100,-100  324912.2,6398103.8
324662.2,6399353.8  327174.1,6391700.6  -100,-100  -100,-100  325412.2,6398103.8
324912.2,6399353.8  327674.1,6391700.6  -100,-100  -100,-100  325912.2,6398103.8
325162.2,6399353.8  328174.1,6391700.6  -100,-100  -100,-100  326412.2,6398103.8
325412.2,6399353.8  328674.1,6391700.6  -100,-100  -100,-100  326912.2,6398103.8
331412.2,6399353.8  329174.1,6391700.6  -100,-100  -100,-100  327412.2,6398103.8
331662.2,6399353.8  329674.1,6391700.6  -100,-100  -100,-100  327912.2,6398103.8
323162.2,6399603.8  330174.1,6391700.6  -100,-100  -100,-100  328412.2,6398103.8
323662.2,6399603.8  330674.1,6391700.6  -100,-100  -100,-100  328912.2,6398103.8
324162.2,6399603.8  331174.1,6391700.6  -100,-100  -100,-100  329412.2,6398103.8
324662.2,6399603.8  331674.1,6391700.6  -100,-100  -100,-100  329912.2,6398103.8
325162.2,6399603.8  324674.1,6391950.6  -100,-100  -100,-100  330412.2,6398103.8
325662.2,6399603.8  324924.1,6391950.6  -100,-100  -100,-100  330912.2,6398103.8
331162.2,6399603.8  325174.1,6391950.6  -100,-100  -100,-100  331412.2,6398103.8
331662.2,6399603.8  325424.1,6391950.6  -100,-100  -100,-100  331912.2,6398103.8
323412.2,6399853.8  325674.1,6391950.6  -100,-100  -100,-100  324912.2,6398603.8
323662.2,6399853.8  325924.1,6391950.6  -100,-100  -100,-100  325412.2,6398603.8
323912.2,6399853.8  326174.1,6391950.6  -100,-100  -100,-100  325912.2,6398603.8
324162.2,6399853.8  326424.1,6391950.6  -100,-100  -100,-100  326412.2,6398603.8
324412.2,6399853.8  326674.1,6391950.6  -100,-100  -100,-100  326912.2,6398603.8
324662.2,6399853.8  326924.1,6391950.6  -100,-100  -100,-100  327412.2,6398603.8
324912.2,6399853.8  327174.1,6391950.6  -100,-100  -100,-100  327912.2,6398603.8
325162.2,6399853.8  327424.1,6391950.6  -100,-100  -100,-100  328412.2,6398603.8
325412.2,6399853.8  327674.1,6391950.6  -100,-100  -100,-100  328912.2,6398603.8
325662.2,6399853.8  327924.1,6391950.6  -100,-100  -100,-100  329412.2,6398603.8
325912.2,6399853.8  328174.1,6391950.6  -100,-100  -100,-100  329912.2,6398603.8
326162.2,6399853.8  328424.1,6391950.6  -100,-100  -100,-100  330412.2,6398603.8
326412.2,6399853.8  328674.1,6391950.6  -100,-100  -100,-100  330912.2,6398603.8
330412.2,6399853.8  328924.1,6391950.6  -100,-100  -100,-100  331412.2,6398603.8
330662.2,6399853.8  329174.1,6391950.6  -100,-100  -100,-100  331912.2,6398603.8
330912.2,6399853.8  329424.1,6391950.6  -100,-100  -100,-100  325412.2,6399103.8
331162.2,6399853.8  329674.1,6391950.6  -100,-100  -100,-100  325912.2,6399103.8
331412.2,6399853.8  329924.1,6391950.6  -100,-100  -100,-100  326412.2,6399103.8
323662.2,6400103.8  330174.1,6391950.6  -100,-100  -100,-100  326912.2,6399103.8
324162.2,6400103.8  330424.1,6391950.6  -100,-100  -100,-100  327412.2,6399103.8
324662.2,6400103.8  330674.1,6391950.6  -100,-100  -100,-100  327912.2,6399103.8
325162.2,6400103.8  330924.1,6391950.6  -100,-100  -100,-100  328412.2,6399103.8
325662.2,6400103.8  331174.1,6391950.6  -100,-100  -100,-100  328912.2,6399103.8
326162.2,6400103.8  331424.1,6391950.6  -100,-100  -100,-100  329412.2,6399103.8
326662.2,6400103.8  331674.1,6391950.6  -100,-100  -100,-100  329912.2,6399103.8
327162.2,6400103.8  331924.1,6391950.6  -100,-100  -100,-100  330412.2,6399103.8
329662.2,6400103.8  332174.1,6391950.6  -100,-100  -100,-100  330912.2,6399103.8
330162.2,6400103.8  324674.1,6392200.6  -100,-100  -100,-100  331412.2,6399103.8
330662.2,6400103.8  325174.1,6392200.6  -100,-100  -100,-100  326412.2,6399603.8
331162.2,6400103.8  325674.1,6392200.6  -100,-100  -100,-100  326912.2,6399603.8
323662.2,6400353.8  326174.1,6392200.6  -100,-100  -100,-100  327412.2,6399603.8
323912.2,6400353.8  328674.1,6392200.6  -100,-100  -100,-100  327912.2,6399603.8
324162.2,6400353.8  329174.1,6392200.6  -100,-100  -100,-100  328412.2,6399603.8
324412.2,6400353.8  329674.1,6392200.6  -100,-100  -100,-100  328912.2,6399603.8
324662.2,6400353.8  330174.1,6392200.6  -100,-100  -100,-100  329412.2,6399603.8
324912.2,6400353.8  330674.1,6392200.6  -100,-100  -100,-100  329912.2,6399603.8
325162.2,6400353.8  331174.1,6392200.6  -100,-100  -100,-100  330412.2,6399603.8
325412.2,6400353.8  331674.1,6392200.6  -100,-100  -100,-100  327912.2,6400103.8
325662.2,6400353.8  332174.1,6392200.6  -100,-100  -100,-100  328412.2,6400103.8
325912.2,6400353.8  324424.1,6392450.6  -100,-100  -100,-100  328912.2,6400103.8
326162.2,6400353.8  324674.1,6392450.6  -100,-100  -100,-100  325912.2,6392353.8
326412.2,6400353.8  324924.1,6392450.6  -100,-100  -100,-100  326162.2,6392353.8
326662.2,6400353.8  325174.1,6392450.6  -100,-100  -100,-100  326412.2,6392353.8
326912.2,6400353.8  325424.1,6392450.6  -100,-100  -100,-100  326662.2,6392353.8
327162.2,6400353.8  329424.1,6392450.6  -100,-100  -100,-100  326912.2,6392353.8
327412.2,6400353.8  329674.1,6392450.6  -100,-100  -100,-100  327162.2,6392353.8
327662.2,6400353.8  329924.1,6392450.6  -100,-100  -100,-100  327412.2,6392353.8
327912.2,6400353.8  330174.1,6392450.6  -100,-100  -100,-100  327662.2,6392353.8
328162.2,6400353.8  330424.1,6392450.6  -100,-100  -100,-100  327912.2,6392353.8
328412.2,6400353.8  330674.1,6392450.6  -100,-100  -100,-100  328162.2,6392353.8
328662.2,6400353.8  330924.1,6392450.6  -100,-100  -100,-100  328412.2,6392353.8
328912.2,6400353.8  331174.1,6392450.6  -100,-100  -100,-100  328662.2,6392353.8
329162.2,6400353.8  331424.1,6392450.6  -100,-100  -100,-100  328912.2,6392353.8
329412.2,6400353.8  331674.1,6392450.6  -100,-100  -100,-100  325662.2,6392603.8
329662.2,6400353.8  331924.1,6392450.6  -100,-100  -100,-100  326162.2,6392603.8
329912.2,6400353.8  332174.1,6392450.6  -100,-100  -100,-100  326662.2,6392603.8
330162.2,6400353.8  332424.1,6392450.6  -100,-100  -100,-100  327162.2,6392603.8
330412.2,6400353.8  324174.1,6392700.6  -100,-100  -100,-100  327662.2,6392603.8
330662.2,6400353.8  324674.1,6392700.6  -100,-100  -100,-100  328162.2,6392603.8
330912.2,6400353.8  330174.1,6392700.6  -100,-100  -100,-100  328662.2,6392603.8
331162.2,6400353.8  330674.1,6392700.6  -100,-100  -100,-100  329162.2,6392603.8
324162.2,6400603.8  331174.1,6392700.6  -100,-100  -100,-100  324912.2,6392853.8
324662.2,6400603.8  331674.1,6392700.6  -100,-100  -100,-100  325162.2,6392853.8
325162.2,6400603.8  332174.1,6392700.6  -100,-100  -100,-100  325412.2,6392853.8
325662.2,6400603.8  332674.1,6392700.6  -100,-100  -100,-100  325662.2,6392853.8
326162.2,6400603.8  324174.1,6392950.6  -100,-100  -100,-100  325912.2,6392853.8
326662.2,6400603.8  324424.1,6392950.6  -100,-100  -100,-100  326162.2,6392853.8
327162.2,6400603.8  330424.1,6392950.6  -100,-100  -100,-100  326412.2,6392853.8
327662.2,6400603.8  330674.1,6392950.6  -100,-100  -100,-100  326662.2,6392853.8
328162.2,6400603.8  330924.1,6392950.6  -100,-100  -100,-100  326912.2,6392853.8
328662.2,6400603.8  331174.1,6392950.6  -100,-100  -100,-100  327162.2,6392853.8
329162.2,6400603.8  331424.1,6392950.6  -100,-100  -100,-100  327412.2,6392853.8
329662.2,6400603.8  331674.1,6392950.6  -100,-100  -100,-100  327662.2,6392853.8
330162.2,6400603.8  331924.1,6392950.6  -100,-100  -100,-100  327912.2,6392853.8
330662.2,6400603.8  332174.1,6392950.6  -100,-100  -100,-100  328162.2,6392853.8
324162.2,6400853.8  332424.1,6392950.6  -100,-100  -100,-100  328412.2,6392853.8
324412.2,6400853.8  332674.1,6392950.6  -100,-100  -100,-100  328662.2,6392853.8
324662.2,6400853.8  324174.1,6393200.6  -100,-100  -100,-100  328912.2,6392853.8
324912.2,6400853.8  330674.1,6393200.6  -100,-100  -100,-100  329162.2,6392853.8
325162.2,6400853.8  331174.1,6393200.6  -100,-100  -100,-100  329412.2,6392853.8
325412.2,6400853.8  331674.1,6393200.6  -100,-100  -100,-100  329662.2,6392853.8
325662.2,6400853.8  332174.1,6393200.6  -100,-100  -100,-100  329912.2,6392853.8
325912.2,6400853.8  332674.1,6393200.6  -100,-100  -100,-100  324662.2,6393103.8
326162.2,6400853.8  323924.1,6393450.6  -100,-100  -100,-100  325162.2,6393103.8
326412.2,6400853.8  330924.1,6393450.6  -100,-100  -100,-100  325662.2,6393103.8
326662.2,6400853.8  331174.1,6393450.6  -100,-100  -100,-100  326162.2,6393103.8
326912.2,6400853.8  331424.1,6393450.6  -100,-100  -100,-100  326662.2,6393103.8
327162.2,6400853.8  331674.1,6393450.6  -100,-100  -100,-100  327162.2,6393103.8
327412.2,6400853.8  331924.1,6393450.6  -100,-100  -100,-100  327662.2,6393103.8
327662.2,6400853.8  332174.1,6393450.6  -100,-100  -100,-100  328162.2,6393103.8
327912.2,6400853.8  332424.1,6393450.6  -100,-100  -100,-100  328662.2,6393103.8
328162.2,6400853.8  332674.1,6393450.6  -100,-100  -100,-100  329162.2,6393103.8
328412.2,6400853.8  332924.1,6393450.6  -100,-100  -100,-100  329662.2,6393103.8
328662.2,6400853.8  323674.1,6393700.6  -100,-100  -100,-100  330162.2,6393103.8
328912.2,6400853.8  331174.1,6393700.6  -100,-100  -100,-100  324162.2,6393353.8
329162.2,6400853.8  331674.1,6393700.6  -100,-100  -100,-100  324412.2,6393353.8
329412.2,6400853.8  332174.1,6393700.6  -100,-100  -100,-100  324662.2,6393353.8
329662.2,6400853.8  332674.1,6393700.6  -100,-100  -100,-100  324912.2,6393353.8
329912.2,6400853.8  333174.1,6393700.6  -100,-100  -100,-100  325162.2,6393353.8
330162.2,6400853.8  331424.1,6393950.6  -100,-100  -100,-100  325412.2,6393353.8
330412.2,6400853.8  331674.1,6393950.6  -100,-100  -100,-100  325662.2,6393353.8
330662.2,6400853.8  331924.1,6393950.6  -100,-100  -100,-100  325912.2,6393353.8
324662.2,6401103.8  332174.1,6393950.6  -100,-100  -100,-100  326162.2,6393353.8
325162.2,6401103.8  332424.1,6393950.6  -100,-100  -100,-100  326412.2,6393353.8
