1GULF OF MEXICO SIMULATION MILE POST  550                                                                       PAGE 11     
                                                                                                                            
      0.510        999                                                                                                      
  76.90  72.13   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    76.15  79.13  78.48  79.13   66
   0.     0.     0.     0.    21.35  30.61  34.05  31.43  22.36   0.     0.     0.     0.     0.     0.     0.    34.05   67
   0.     0.     0.     0.     0.    36.10  43.25  45.96  42.72  34.34   0.     0.     0.     0.     0.     0.    45.96   68
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    21.97  25.78  26.83  25.82  21.79  26.83   69
   0.     5.46  70.68  71.41   0.     0.     0.     0.     0.     0.     0.     0.    69.66   1.60   0.     0.    71.41   70
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    38.08  45.85  48.85  48.46  43.45  48.85   71
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    41.87  48.59  50.59  48.87  42.93   0.    50.59   72
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    16.24  25.33  30.17  32.20  29.35  32.20   73
   0.     0.     0.    22.98  28.79  31.03  30.16  23.63   0.     0.     0.     0.     0.     0.     0.     0.    31.03   74
   0.     0.     0.     0.     0.    56.84  64.63  67.32  63.69  54.51   0.     0.     0.     0.     0.     0.    67.32   75
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    29.92  33.78  34.54  33.34  29.41  34.54   76
  64.16  61.21  53.45   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    54.40  62.14  64.16   77
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    15.40  27.56  34.23  34.92  34.92   78
   0.    42.89  58.16   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    59.09  42.55   0.    59.09   79
   0.     0.     0.    28.87  35.65  38.38  37.47  30.83   0.     0.     0.     0.     0.     0.     0.     0.    38.38   80
   0.     0.     0.     0.    12.21  31.00  34.96  31.93  14.68   0.     0.     0.     0.     0.     0.     0.    34.96   81
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    33.54  38.24  39.31  37.93  33.15  39.31   82
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     7.22  11.64  14.02  14.29   0.    14.29   83
   0.     0.     0.     0.    32.97  40.36  43.42  42.25  34.64   0.     0.     0.     0.     0.     0.     0.    43.42   84
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    12.74  17.17  19.15  19.28  17.40   0.    19.28   85
   0.     0.     0.     0.    20.67  27.98  30.50  29.20  20.79   0.     0.     0.     0.     0.     0.     0.    30.50   86
   0.     0.     0.     0.    63.61  64.57   0.     0.     0.     0.    65.38   0.     0.     0.     0.     0.    65.38   87
   0.     0.     0.    95.32  96.01   0.     0.     0.     0.     0.     0.     0.   101.70   0.     0.     0.   101.70   88
  35.96  31.23   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    35.38  38.32  38.51  38.51   89
  36.10  34.12  29.62   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    29.41  34.68  36.10   90
   0.     0.     0.     0.    28.91  36.55  39.57  38.51  30.51   0.     0.     0.     0.     0.     0.     0.    39.57   91
  44.74  42.05  36.39   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    39.39  44.01  44.74   92
   0.     0.     0.     0.    26.41  33.68  36.99  36.49  29.96   0.     0.     0.     0.     0.     0.     0.    36.99   93
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    13.54  22.52  27.30  28.75  24.48  28.75   94
   0.     0.     0.     0.    29.68  36.55  39.24  38.16  29.70   0.     0.     0.     0.     0.     0.     0.    39.24   95
   0.     0.     0.     0.    31.33  37.55  40.09  39.08  31.92   0.     0.     0.     0.     0.     0.     0.    40.09   96
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    17.66  21.19  22.31  21.61  18.07  22.31   97
  66.33  72.31   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    74.43  69.57  74.43   98
   0.     0.     0.     0.    11.32  20.02  23.79  21.63  14.39   0.     0.     0.     0.     0.     0.     0.    23.79   99
   0.     0.     0.     0.    37.83  48.09  52.06  50.39  41.19   0.     0.     0.     0.     0.     0.     0.    52.06  100
   0.     0.     0.     0.     6.76  16.33  18.51  13.65   3.17   0.     0.     0.     0.     0.     0.     0.    18.51  101
   0.     0.     0.    28.56  36.43  39.56  38.53  31.60   0.     0.     0.     0.     0.     0.     0.     0.    39.56  102
   0.     0.     0.     0.     7.04  20.26  22.23   1.05   0.97   0.     0.     0.     0.     0.     0.     0.    22.23  103
   0.     0.     0.    24.76  32.20  35.23  34.39  27.94   0.     0.     0.     0.     0.     0.     0.     0.    35.23  104
   0.     0.     0.     0.     0.    37.97  44.80  47.51  43.28  33.93   0.     0.     0.     0.     0.     0.    47.51  105
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    22.49  26.21  27.00  26.08  22.72   0.    27.00  106
   0.     0.     0.     0.     0.    46.71  53.73  56.32  52.38  43.20   0.     0.     0.     0.     0.     0.    56.32  107
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.70  -0.92  26.42  37.54   0.    37.54  108
  32.80  30.91  26.16   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    24.12  30.57  32.80  109
   0.     0.     0.     0.     0.    54.47  64.04  67.95  65.50  56.92   0.     0.     0.     0.     0.     0.    67.95  110
   0.     0.     0.    26.37  34.27  37.37  36.31  29.27   0.     0.     0.     0.     0.     0.     0.     0.    37.37  111
  42.32  39.93  33.97   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    34.05  40.46  42.32  112
   0.     0.     0.    30.47  38.88  42.18  40.94  33.18   0.     0.     0.     0.     0.     0.     0.     0.    42.18  113
   0.     0.     0.     0.    27.95  34.02  36.58  35.67  28.45   0.     0.     0.     0.     0.     0.     0.    36.58  114
  30.27  28.23  22.65   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    21.37  28.03  30.27  115
  14.82  12.98   9.64   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    13.09  15.12  15.12  116
   0.    40.59  62.52   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    63.79  40.23   0.    63.79  117
   0.     0.     0.     0.    10.85  22.46  26.13  23.69  13.48   0.     0.     0.     0.     0.     0.     0.    26.13  118
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     8.51  12.13  13.91  13.96   0.    13.96  119
  38.04  35.86  31.40   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    32.57  37.04  38.04  120
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    10.00  13.22  14.24  14.01  11.61   0.    14.24  121
   0.     0.     0.     0.    10.62  33.23  37.22  34.93  15.18   0.     0.     0.     0.     0.     0.     0.    37.22  122
  34.16  31.78  27.27   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    31.36  34.27  34.27  123
   0.     0.     0.    27.56  35.10  37.65  36.04  26.67   0.     0.     0.     0.     0.     0.     0.     0.    37.65  124
   0.     0.     0.     0.     0.    32.21  39.69  42.87  40.65  33.50   0.     0.     0.     0.     0.     0.    42.87  125
   0.     0.     0.     0.     0.    36.44  44.53  47.98  46.11  38.96   0.     0.     0.     0.     0.     0.    47.98  126
   0.     0.     0.     0.     0.    57.10  67.17  70.53  69.37  61.03   0.     0.     0.     0.     0.     0.    70.53  127
   0.     0.     0.    30.22  37.37  39.95  38.54  30.10   0.     0.     0.     0.     0.     0.     0.     0.    39.95  128
   0.     0.     0.     0.     9.93  16.01  19.36  17.49  12.55   0.     0.     0.     0.     0.     0.     0.    19.36  129
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    22.31  27.92  29.54  28.35  23.17   0.    29.54  130
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    19.30  25.58  28.15  27.85  22.72  28.15  131
   0.     0.     0.     0.     0.    60.67  68.91  72.00  69.41  61.35   0.     0.     0.     0.     0.     0.    72.00  132
   0.     0.     0.     0.    28.89  34.93  37.47  36.66  29.00   0.     0.     0.     0.     0.     0.     0.    37.47  133
   0.     0.     0.    32.71  43.08  46.32  43.96  32.52   0.     0.     0.     0.     0.     0.     0.     0.    46.32  134
   0.     0.     0.    19.36  25.12  27.29  26.39  19.68   0.     0.     0.     0.     0.     0.     0.     0.    27.29  135
   0.     0.     0.    87.53   0.     0.     0.     0.     0.     0.     0.     0.    94.68   0.     0.     0.    94.68  136
   0.     0.     0.     0.    53.32  63.93  68.08  66.59  57.71   0.     0.     0.     0.     0.     0.     0.    68.08  137
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    33.69  39.17  40.26  38.04  31.89   0.    40.26  138
   0.     0.     0.     0.     0.    59.64  69.68  73.44  70.70  61.29   0.     0.     0.     0.     0.     0.    73.44  139
   0.     0.     0.     0.    27.24  35.91  39.41  36.93  28.24   0.     0.     0.     0.     0.     0.     0.    39.41  140
   0.     0.     0.     0.     0.    33.91  40.64  43.58  40.82  33.48   0.     0.     0.     0.     0.     0.    43.58  141
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    12.98  16.27  17.09  15.96  12.54   0.    17.09  142
   0.     0.     0.    27.78  35.10  37.71  36.23  27.81   0.     0.     0.     0.     0.     0.     0.     0.    37.71  143
  34.51  32.04  26.90   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    29.85  33.95  34.51  144
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    13.17  16.41  17.24  16.62  13.69   0.    17.24  145
   0.     0.     0.     0.    17.34  24.88  27.65  24.38  15.25   0.     0.     0.     0.     0.     0.     0.    27.65  146
   0.     0.     0.     0.     0.    65.21  79.13  83.02  79.85  66.32   0.     0.     0.     0.     0.     0.    83.02  147
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    19.33  24.14  26.02  25.30  21.05  26.02  148
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    25.96  29.44  29.92  28.18  23.50  29.92  149
   0.     0.     0.    31.52  40.92  44.70  43.43  35.41   0.     0.     0.     0.     0.     0.     0.     0.    44.70  150
   0.     0.     0.    15.94  22.86  25.18  23.76  15.25   0.     0.     0.     0.     0.     0.     0.     0.    25.18  151
   0.     0.     0.     0.     0.    41.04  50.23  53.71  51.11  42.34   0.     0.     0.     0.     0.     0.    53.71  152
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    39.30  44.38  45.28  43.46  38.02   0.    45.28  153
   0.     0.     0.    18.00  73.26  74.68   0.     0.     0.    78.03  20.87   0.     0.     0.     0.     0.    78.03  154
   0.     0.     0.     0.    12.31  20.35  24.26  21.66  14.71   0.     0.     0.     0.     0.     0.     0.    24.26  155
  53.57  47.47   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    47.44  53.74  56.35  56.35  156
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    15.74  20.34  22.44  22.81  21.48   0.    22.81  157
   0.     0.     0.     0.    20.06  28.41  31.68  29.22  20.91   0.     0.     0.     0.     0.     0.     0.    31.68  158
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    14.91  23.18  27.47  28.73  24.51  28.73  159
   0.     0.     0.     0.     0.    57.51  68.78  73.07  71.08  61.61   0.     0.     0.     0.     0.     0.    73.07  160
   0.     0.     0.     0.     0.    64.83  75.70  79.78  76.20  65.33   0.     0.     0.     0.     0.     0.    79.78  161
   0.     0.     0.    30.16  37.66  40.62  39.60  31.78   0.     0.     0.     0.     0.     0.     0.     0.    40.62  162
   0.     0.     0.     0.     0.    80.50  88.64  91.83  90.74  83.29   0.     0.     0.     0.     0.     0.    91.83  163
   0.     0.     0.     0.     0.    28.42  36.05  39.21  37.04  29.91   0.     0.     0.     0.     0.     0.    39.21  164
   0.     0.     0.     0.    36.89  45.02  48.16  46.81  37.99   0.     0.     0.     0.     0.     0.     0.    48.16  165
   0.     0.     0.     0.    14.87  23.41  26.63  23.93  15.57   0.     0.     0.     0.     0.     0.     0.    26.63  166
   0.     0.     0.     0.     0.    50.36  58.36  61.59  58.54  50.16   0.     0.     0.     0.     0.     0.    61.59  167
   0.     0.     0.     0.     0.    37.82  45.78  48.98  46.01  37.70   0.     0.     0.     0.     0.     0.    48.98  168
   0.     0.     0.     0.     0.    52.36  61.73  65.94  62.22  52.77   0.     0.     0.     0.     0.     0.    65.94  169
   0.     0.     0.     0.    28.21  35.26  38.10  37.35  31.05   0.     0.     0.     0.     0.     0.     0.    38.10  170
   0.     0.     0.    23.36  32.21  35.15  33.40  24.51   0.     0.     0.     0.     0.     0.     0.     0.    35.15  171
  58.01  78.15  78.43   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    80.28  59.59   0.    80.28  172
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    19.49  23.95  25.57  24.75  21.44   0.    25.57  173
   0.     0.     0.     0.     0.    33.56  41.55  44.77  42.54  34.99   0.     0.     0.     0.     0.     0.    44.77  174
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    32.70  37.96  39.73  38.86  34.96  39.73  175
   0.     0.     0.     0.    22.06  30.54  33.82  32.76  25.10   0.     0.     0.     0.     0.     0.     0.    33.82  176
  33.07  31.27  26.73   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    25.12  31.14  33.07  177
   0.     0.     0.    32.13  40.45  43.60  42.32  33.85   0.     0.     0.     0.     0.     0.     0.     0.    43.60  178
   0.     0.     0.    33.81  43.11  47.01  45.86  38.39   0.     0.     0.     0.     0.     0.     0.     0.    47.01  179
   0.     0.     0.     0.    19.54  28.51  31.91  29.29  20.55   0.     0.     0.     0.     0.     0.     0.    31.91  180
   0.     0.     0.     0.     9.54  25.80  29.09  26.43  11.91   0.     0.     0.     0.     0.     0.     0.    29.09  181
   0.     0.     0.     0.     0.    27.83  34.22  36.98  34.84  28.32   0.     0.     0.     0.     0.     0.    36.98  182
   0.     0.     0.     0.    22.98  30.13  32.55  27.43  14.54   0.     0.     0.     0.     0.     0.     0.    32.55  183
   0.     0.     0.    27.62  36.47  39.89  38.64  30.56   0.     0.     0.     0.     0.     0.     0.     0.    39.89  184
   0.     0.     0.     0.     0.    54.96  64.35  68.08  65.40  56.61   0.     0.     0.     0.     0.     0.    68.08  185
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    13.00  18.86  21.80  22.73  21.56   0.    22.73  186
   0.     0.     0.     0.    17.06  24.57  27.41  24.53  16.03   0.     0.     0.     0.     0.     0.     0.    27.41  187
  31.38  28.75  23.56   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    27.41  31.08  31.38  188
  42.65  39.53  34.18   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    38.01  41.93  42.65  189
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    25.21  29.14  30.42  29.86  27.31  30.42  190
   0.     0.     0.     0.    14.52  22.30  25.58  23.46  16.19   0.     0.     0.     0.     0.     0.     0.    25.58  191
   0.     0.     0.     0.    32.14  39.70  42.66  41.67  34.74   0.     0.     0.     0.     0.     0.     0.    42.66  192
   0.     0.     0.    24.03  30.44  33.00  32.12  25.93   0.     0.     0.     0.     0.     0.     0.     0.    33.00  193
   0.     0.     0.     0.    21.62  29.16  31.91  28.41  18.69   0.     0.     0.     0.     0.     0.     0.    31.91  194
   0.     0.    55.77  55.88   0.     0.     0.     0.     0.     0.     0.     0.    59.58  59.83   0.     0.    59.83  195
   0.     0.     0.    40.65  49.55  52.95  51.39  42.84   0.     0.     0.     0.     0.     0.     0.     0.    52.95  196
   0.     0.     0.     0.    14.13  21.90  24.99  22.71  15.21   0.     0.     0.     0.     0.     0.     0.    24.99  197
   0.     0.     0.     0.    17.98  24.95  27.54  24.24  15.08   0.     0.     0.     0.     0.     0.     0.    27.54  198
   0.     0.     0.     0.     0.    55.82  68.32  73.44  69.38  57.42   0.     0.     0.     0.     0.     0.    73.44  199
  35.88  33.83  28.42   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    25.68  33.12  35.88  200
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    21.21  32.12  37.93  40.58  40.02   0.    40.58  201
   0.     0.     0.     0.     0.    26.08  32.53  35.11  32.97  26.42   0.     0.     0.     0.     0.     0.    35.11  202
   0.     0.     0.     0.     8.25  21.87  24.60  21.28   8.58   0.     0.     0.     0.     0.     0.     0.    24.60  203
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    14.74  17.47  17.99  17.28  14.82   0.    17.99  204
  39.57  37.23  31.49   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    33.84  38.83  39.57  205
   0.     0.     0.     0.    34.67  44.38  48.18  46.71  37.76   0.     0.     0.     0.     0.     0.     0.    48.18  206
   0.     0.     0.     0.    28.93  36.24  39.04  37.93  30.89   0.     0.     0.     0.     0.     0.     0.    39.04  207
  59.48  67.66   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    65.78  55.79  67.66  208
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    16.35  21.01  23.02  23.03  20.90   0.    23.03  209
   0.     0.     0.    40.78  50.49  54.10  52.34  43.18   0.     0.     0.     0.     0.     0.     0.     0.    54.10  210
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    18.00  21.14  21.93  21.40  18.98   0.    21.93  211
   0.     0.     0.    22.59  30.27  33.25  32.11  24.12   0.     0.     0.     0.     0.     0.     0.     0.    33.25  212
   0.     0.     0.    29.30  36.07  38.94  38.20  31.15   0.     0.     0.     0.     0.     0.     0.     0.    38.94  213
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    18.95  22.53  23.39  22.64  19.54   0.    23.39  214
   0.     0.     0.     0.     0.    33.15  40.72  43.99  41.77  34.59   0.     0.     0.     0.     0.     0.    43.99  215
  49.57  43.81   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    44.94  50.35  51.91  51.91  216
  56.11  53.31  46.07   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    46.27  53.83  56.11  217
   0.     0.     0.    23.62  34.75  39.24  37.99  29.16   0.     0.     0.     0.     0.     0.     0.     0.    39.24  218
   0.     0.     0.     0.    23.58  31.69  34.58  33.29  25.19   0.     0.     0.     0.     0.     0.     0.    34.58  219
   0.     0.     0.     0.    31.12  37.80  40.09  38.88  31.38   0.     0.     0.     0.     0.     0.     0.    40.09  220
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    25.77  31.21  33.05  31.86  27.42   0.    33.05  221
   0.     0.     0.    31.65  40.78  44.38  43.01  34.85   0.     0.     0.     0.     0.     0.     0.     0.    44.38  222
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    15.73  20.57  22.83  23.38  22.21   0.    23.38  223
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    24.24  32.06  35.68  36.33  33.17   0.    36.33  224
   0.     0.     0.     0.     0.    37.29  46.18  49.60  47.43  39.30   0.     0.     0.     0.     0.     0.    49.60  225
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    28.31  32.42  33.15  31.56  27.11   0.    33.15  226
   0.     0.     0.    17.72  25.80  28.91  27.78  20.11   0.     0.     0.     0.     0.     0.     0.     0.    28.91  227
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    32.94  39.57  41.57  40.36  34.66  41.57  228
   0.     0.     0.     0.     0.    28.37  35.68  38.32  35.86  28.31   0.     0.     0.     0.     0.     0.    38.32  229
  36.95  31.68   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.    36.32  39.53  39.51  39.53  230
   0.     0.     0.    17.81  27.33  30.65  28.79  19.51   0.     0.     0.     0.     0.     0.     0.     0.    30.65  231
