WEEKLY (ROUGHLY) NITROUS OXIDE READINGS AT NORTHWESTERN 1/77 TO 12/86
JIM ELKINS (NOAA) FTS 320-6224    JIM'S NAME FOR FILE = NWRN2O_WK.DAT
NUMBER OF OBSERVATIONS = 941
RESPONSE VARIABLE = MEAN NITROUS OXIDE CONCENTRATION (IN PARTS PER ???)
ORDER OF VARIABLES ON A LINE IMAGE--
   1. YEAR (1977 TO 1986)
   2. DAY OF YEAR (1 TO 365)
   3. SAMPLE BOTTLE (OF ONLY MINOR INTEREST)
   4. STANDARD DEVIATION (OVER 3 OBSERVATIONS)
   5. MEAN (OVER 3 OBSERVATIONS) NITROUS OXIDE CONCENTRATION (PP?)
   6. VALIDITY FLAG (ONLY USE DATA WITH FLAG = 0)
   7. WATER VAPOR
   8. CO2
NOTE--ONLY USE DATA WITH VALIDTY FLAG = 0
1977  54  48  0.0   0.0 52   1.0019 -99.9900
1977  66  49  0.0   0.0 52   1.0015 -99.9900
1977  66  49  0.0   0.0 52   1.0015 -99.9900
1977  68  50  0.0   0.0 52   1.0010 -99.9900
1977  68  50  0.0   0.0 52   1.0010 -99.9900
1977  77  51  0.0   0.0 52   1.0021 -99.9900
1977  77  51  0.0   0.0 52   1.0021 -99.9900
1977  84  52  0.0   0.0 52   1.0015 -99.9900
1977  84  52  0.0   0.0 52   1.0015 -99.9900
1977  89  53  0.0   0.0 52   1.0017 -99.9900
1977  89  53  0.0   0.0 52   1.0017 -99.9900
1977  97  54  0.0   0.0 52   1.0017 -99.9900
1977  97  54  0.0   0.0 52   1.0017 -99.9900
1977 103  55  0.0   0.0 52   1.0032 -99.9900
1977 103  55  0.0   0.0 52   1.0032 -99.9900
1977 112  56  0.0   0.0 52   1.0031 -99.9900
1977 112  56  0.0   0.0 52   1.0031 -99.9900
1977 117  57  0.0   0.0 52   1.0040 -99.9900
1977 117  57  0.0   0.0 52   1.0040 -99.9900
1977 125  58  0.0   0.0 52   1.0044 -99.9900
1977 125  58  0.0   0.0 52   1.0044 -99.9900
1977 132  59  0.0   0.0 52   1.0023 -99.9900
1977 132  59  0.0   0.0 52   1.0023 -99.9900
1977 139  60  0.0   0.0 52   1.0022 -99.9900
1977 139  60  0.0   0.0 52   1.0022 -99.9900
1977 146  61  0.0   0.0 52   1.0042 -99.9900
1977 146  61  0.0   0.0 52   1.0042 -99.9900
1977 151  62  0.0   0.0 52   1.0041 -99.9900
1977 151  62  0.0   0.0 52   1.0041 -99.9900
1977 159  63  0.0   0.0 52   1.0070 -99.9900
1977 159  63  0.0   0.0 52   1.0070 -99.9900
1977 166  64  1.4 293.5 32   1.0024 336.7000
1977 166  64  9.8 295.3  1   1.0024 336.7000
1977 172  65  2.2 283.4 36   1.0032 335.3000
1977 172  65  2.6 324.9  6   1.0032 335.3000
1977 179  66  0.0 469.8 36   1.0091 333.0000
1977 179  66  0.0 344.5  6   1.0091 333.0000
1977 194  67  8.0 287.3 37   1.0072 333.1000
1977 194  67  2.9 289.3  4   1.0072 333.1000
1977 200  68 10.2 293.6 33   1.0075 332.7000
1977 200  68  9.1 298.1  1   1.0075 332.7000
1977 208  69  0.0 300.3 32   1.0063 335.7000
1977 208  69  4.1 303.3  1   1.0063 335.7000
1977 214  70 11.1 290.1 37   1.0041 332.3000
1977 214  70 11.1 297.4  3   1.0041 332.3000
1977 222  71  2.6 291.2 36   1.0057 335.0000
1977 222  71  3.6 304.3  2   1.0057 335.0000
1977 229  72  3.2 288.5 36   1.0092 331.3000
1977 237  73 10.6 288.7 37   1.0085 331.1000
1977 237  73 10.0 296.2  3   1.0085 331.1000
1977 244  74  1.6 287.0 36   1.0040 334.1000
1977 258  75  7.0 286.8 37   1.0029 331.5000
1977 258  75  1.4 300.9  2   1.0029 331.5000
1977 265  76  6.3 291.2 37   1.0018 330.6000
1977 265  76  8.5 309.3  7   1.0018 330.6000
1977 272  77  8.4 289.6 37   1.0048 329.8000
1977 272  77  5.0 298.4  3   1.0048 329.8000
1977 281  78 10.3 293.7 33   1.0027 334.3000
1977 281  78  1.1 298.6  0   1.0027 334.3000
1977 286  79  4.7 289.1 37   1.0025 333.2000
1977 286  79  0.9 298.6  2   1.0025 333.2000
1977 296  80  2.1 288.6 36   1.0036 334.8000
1977 296  80  5.1 302.0  3   1.0036 334.8000
1977 300  81  3.2 321.0 36   1.0029 334.2000
1977 300  81  6.8 322.0  5   1.0029 334.2000
1977 307  82  1.1 291.1 36   1.0022 335.2000
1977 307  82  3.8 299.7  2   1.0022 335.2000
1977 315  83 11.1 288.7 37   1.0016 333.9000
1977 315  83  8.6 298.0  3   1.0016 333.9000
1977 325  84 23.5 292.0 37   1.0048 334.2000
1977 325  84  2.2 300.2  2   1.0048 334.2000
1977 333  85  9.1 287.6 37   1.0048 337.2000
1977 333  85  1.1 301.1  2   1.0048 337.2000
1977 341  86 10.9 301.0 33   1.0029 336.1000
1977 341  86 10.5 310.7  7   1.0029 336.1000
1977 351  87  5.9 296.6 33   1.0048 337.4000
1977 351  87  3.2 312.9  6   1.0048 337.4000
1977 365  88  5.4 308.2  1   1.0048 335.9000
1978   7  89  1.7 286.3 36   1.0048 337.4000
1978   7  89  1.2 303.2  2   1.0048 337.4000
1978  11  90 11.6 286.6 37   1.0027 338.2000
1978  11  90  8.4 288.3  5   1.0027 338.2000
1978  17  91  2.2 297.6 32   1.0025 337.2000
1978  17  91  6.8 303.8  1   1.0025 337.2000
1978  28  92  2.4 295.4 32   1.0021 337.6000
1978  28  92 13.1 297.0  1   1.0021 337.6000
1978  35  93  2.5 290.9 36   1.0030 337.8000
1978  35  93  2.4 300.7  2   1.0030 337.8000
1978  50  94  3.1 289.1 36   1.0048 338.0000
1978  50  94  2.4 302.6  2   1.0048 338.0000
1978  54  95  1.4 292.1 36   1.0018 338.1000
1978  54  95  2.3 302.1  2   1.0018 338.1000
1978  63  96  6.1 288.5 37   1.0033 338.2000
1978  63  96  3.5 298.7  2   1.0033 338.2000
1978  67  97  2.7 292.1 36   1.0024 338.4000
1978  67  97  7.4 298.4  3   1.0024 338.4000
1978  86  98  1.0 302.4  0   1.0024 338.4000
1978  86  98  0.8 301.9  0   1.0024 338.4000
1978 103  99  2.1 301.7  0   1.0035 338.6000
1978 103  99  2.6 302.2  0   1.0035 338.6000
1978 123 100  2.2 304.1  0   1.0047 338.6000
1978 123 100  2.4 304.2  0   1.0047 338.6000
1978 130 101  2.5 293.7  0   1.0026 338.1000
1978 130 101  1.4 292.3  4   1.0026 338.1000
1978 138 102  2.0 300.3  0   1.0044 338.8000
1978 138 102  0.9 300.4  0   1.0044 338.8000
1978 152 103  1.8 299.2  0   1.0049 338.3000
1978 152 103  1.6 300.9  0   1.0049 338.3000
1978 158 104  1.1 299.0  0   1.0047 339.9000
1978 158 104  3.4 302.5  0   1.0047 339.9000
1978 165 105  1.1 299.7  2
1978 165 105  3.0 293.3  6   1.0045 339.0000
1978 173 106  2.7 300.3  0   1.0058 336.9000
1978 173 106  2.2 301.7  0   1.0058 336.9000
1978 179 107  1.9 309.9  4   1.0089 336.4000
1978 179 107  1.5 323.4  6   1.0089 336.4000
1978 188 108  0.1 299.7  0   1.0039 334.3000
1978 188 108  2.3 298.3  0   1.0039 334.3000
1978 193 109  0.7 299.8  0   1.0060 334.9000
1978 193 109  1.8 301.1  0   1.0060 334.9000
1978 200 110  1.5 297.4  0   1.0054 333.7000
1978 200 110  2.6 300.2  0   1.0054 333.7000
1978 209 111  1.0 302.1  0   1.0083 332.9000
1978 209 111  0.6 302.1  0   1.0083 332.9000
1978 215 112  2.4 300.3  0   1.0074 332.2000
1978 215 112  2.0 300.9  0   1.0074 332.2000
1978 222 113  1.2 297.4  0   1.0080 331.4000
1978 222 113  0.8 298.3  0   1.0080 331.4000
1978 230 114  1.1 300.8  0   1.0036 328.1000
1978 230 114  0.9 300.1  0   1.0036 328.1000
1978 235 115  1.0 301.8  0   1.0053 333.0000
1978 235 115  1.1 301.9  0   1.0053 333.0000
1978 246 116  1.3 301.8  0   1.0055 332.7000
1978 246 116  0.5 301.7  0   1.0055 332.7000
1978 254 117  1.0 301.3  0   1.0040 329.7000
1978 254 117  1.0 301.5  0   1.0040 329.7000
1978 268 118  1.0 300.8  0   1.0044 330.8000
1978 268 118  1.6 301.2  0   1.0044 330.8000
1978 276 119  1.5 303.5  0   1.0048 331.2000
1978 276 119  0.3 300.9  0   1.0048 331.2000
1978 283 120  1.7 301.8  0   1.0010 332.2000
1978 283 120  1.0 301.3  0   1.0010 332.2000
1978 289 121  0.2 301.4  0   1.0048 334.6000
1978 289 121  1.0 300.1  0   1.0048 334.6000
1978 301 122  0.9 301.0  0   1.0037 334.2000
1978 301 122  0.4 300.7  0   1.0037 334.2000
1978 315 123  1.4 301.2  0   1.0034 336.8000
1978 315 123  1.1 303.0  0   1.0034 336.8000
1978 320 124  0.8 300.5  0   1.0024 334.5000
1978 320 124  0.6 302.0  0   1.0024 334.5000
1978 326 125  1.0 301.5  0   1.0018 334.6000
1978 326 125  0.3 302.4  0   1.0018 334.6000
1978 334 126  3.2 303.7  0   1.0031 335.4000
1978 334 126  2.3 302.6  0   1.0031 335.4000
1978 344 128  1.1 303.0  0   1.0048 336.5000
1978 344 128  0.1 303.5  0   1.0048 336.5000
1978 355 129  1.2 301.5  0   1.0048 336.8000
1978 355 129  0.3 301.8  0   1.0048 336.8000
1979   4 130  2.6 299.7  0   1.0036 337.3000
1979   4 130  1.2 302.9  0   1.0036 337.3000
1979  11 131  2.1 300.2  0   1.0048 337.5000
1979  11 131  1.2 302.9  0   1.0048 337.5000
1979  18 132  2.0 302.3  0   1.0048 337.9000
1979  18 132  0.4 303.4  0   1.0048 337.9000
1979  26 133  0.8 304.8  0   1.0048 338.0000
1979  26 133  1.2 302.2  0   1.0048 338.0000
1979  32 134  2.5 300.0  2
1979  32 134  1.6 312.9  6   1.0019 339.1000
1979  38 135  0.0 297.3  0   1.0029 338.5000
1979  38 135  3.1 293.3  4   1.0029 338.5000
1979  45 136  1.2 299.9  0   1.0029 337.3000
1979  45 136  1.9 299.4  0   1.0029 337.3000
1979  59 137  1.3 301.4  0   1.0048 339.3000
1979  59 137  1.1 301.7  0   1.0048 339.3000
1979  67 138  1.2 302.6  0   1.0048 340.2000
1979  67 138  1.2 303.7  0   1.0048 340.2000
1979  80 139  2.8 304.4  0   1.0032 340.1000
1979  80 139  2.5 307.5  0   1.0032 340.1000
1979  90 140  2.1 300.7  0   1.0043 340.4000
1979  90 140  1.4 300.5  0   1.0043 340.4000
1979  97 141  0.5 301.4  0   1.0032 340.7000
1979  97 141  1.0 303.1  0   1.0032 340.7000
1979 104 142  0.9 303.7  0   1.0030 340.2000
1979 104 142  0.5 299.5  0   1.0030 340.2000
1979 111 143  1.1 301.6  0   1.0023 340.8000
1979 111 143  2.0 300.5  0   1.0023 340.8000
1979 116 144  1.4 301.2  0   1.0026 340.7000
1979 116 144  1.0 302.5  0   1.0026 340.7000
1979 122 145  2.5 300.7  0   1.0044 340.6000
1979 122 145  2.5 302.8  0   1.0044 340.6000
1979 131 146  1.1 302.7  0   1.0026 341.5000
1979 131 146  1.0 301.3  0   1.0026 341.5000
1979 138 147  1.3 301.0  0   1.0054 340.4000
1979 138 147  1.8 301.1  0   1.0054 340.4000
1979 145 148  1.2 302.1  0   1.0040 340.0000
1979 145 148  1.0 302.2  0   1.0040 340.0000
1979 150 149  0.9 302.0  0   1.0048 339.9000
1979 150 149  0.6 301.9  0   1.0048 339.9000
1979 159 150  6.6 297.9  1   1.0048 340.4000
1979 159 150  2.2 300.9  0   1.0048 340.4000
1979 163 151  1.2 304.2  0   1.0074 338.1000
1979 163 151  1.5 301.7  0   1.0074 338.1000
1979 173 152  3.3 301.8  0   1.0031 337.4000
1979 173 152  1.7 302.2  0   1.0031 337.4000
1979 179 153  2.5 300.5  0   1.0053 336.2000
1979 179 153  1.4 302.3  0   1.0053 336.2000
1979 184 154  1.0 303.9  0   1.0055 336.3000
1979 184 154  0.8 302.0  0   1.0055 336.3000
1979 192 155  2.0 302.1  0   1.0031 336.1000
1979 192 155  0.3 301.1  0   1.0031 336.1000
1979 200 156  1.5 302.7  0   1.0074 331.2000
1979 200 156  1.3 301.7  0   1.0074 331.2000
1979 206 157  4.0 300.9  1   1.0053 331.8000
1979 206 157  1.3 302.4  0   1.0053 331.8000
1979 214 158  1.3 300.0  0   1.0058 333.4000
1979 214 158  1.3 302.6  0   1.0058 333.4000
1979 220 159  0.3 302.7  0   1.0085 333.8000
1979 220 159  3.1 302.7  0   1.0085 333.8000
1979 228 160  0.6 301.9  0   1.0079 336.1000
1979 228 160  0.3 301.7  0   1.0079 336.1000
1979 234 161  2.0 301.2  0   1.0052 332.1000
1979 234 161  0.3 303.3  0   1.0052 332.1000
1979 250 163  1.0 297.0  0   1.0044 334.2000
1979 250 163  3.3 302.0  0   1.0044 334.2000
1979 257 164  6.1 299.5  1   1.0010 331.7000
1979 257 164  1.6 298.6  0   1.0010 331.7000
1979 263 165  3.8 315.4  4   1.0048 333.2000
1979 263 165  3.9 295.7  3   1.0048 333.2000
1979 270 166  1.2 300.6  0   1.0041 332.8000
1979 270 166  0.9 302.7  0   1.0041 332.8000
1979 276 167  2.4 301.5  0   1.0033 333.2000
1979 276 167  4.1 300.1  1   1.0033 333.2000
1979 283 168  1.2 302.3  0   1.0020 334.1000
1979 283 168  1.7 300.8  0   1.0020 334.1000
1979 290 169  2.0 303.6  0   1.0027 334.4000
1979 290 169  2.5 302.9  0   1.0027 334.4000
1979 297 170  2.6 300.5  0   1.0024 334.2000
1979 297 170  5.1 300.6  1   1.0024 334.2000
1979 306 171  0.1 304.0  0   1.0048 338.8000
1979 306 171  0.9 304.6  0   1.0048 338.8000
1979 311 172  4.3 324.0  5   1.0048 338.0000
1979 311 172  1.2 302.4  2   1.0048 338.0000
1979 333 173  1.6 339.1  4   1.0048 338.5000
1979 333 173  1.5 310.4  2   1.0048 338.5000
1979 341 174  0.8 304.0  0   1.0022 340.9000
1979 341 174  0.8 303.2  0   1.0022 340.9000
1979 352 175  0.5 304.1  0   1.0012 336.3000
1979 352 175  0.4 302.6  0   1.0012 336.3000
1979 363 176  1.2 304.8  0   1.0015 338.5000
1979 363 176  1.0 305.9  0   1.0015 338.5000
1980  14 177  0.7 307.6  0   1.0048 339.2000
1980  14 177  0.9 305.5  0   1.0048 339.2000
1980  17 178  2.9 306.8  0   1.0048 339.3000
1980  17 178  3.2 305.9  0   1.0048 339.3000
1980  53 180  3.2 301.0  0   1.0031 341.0000
1980  53 180  1.8 304.3  0   1.0031 341.0000
1980  59 181  2.6 305.1  0   1.0031 341.4000
1980  59 181  0.2 304.5  0   1.0031 341.4000
1980  87 184  3.7 303.2  0   1.0029 342.1000
1980  87 184  2.9 302.1  0   1.0029 342.1000
1980 104 186  2.3 303.6  0   1.0024 342.0000
1980 104 186  0.1 301.5  0   1.0024 342.0000
1980 109 187  1.5 301.3  2
1980 109 187  3.0 312.0  6   1.0052 341.9000
1980 120 188  1.2 304.5  0   1.0043 345.3000
1980 120 188  2.3 303.0  0   1.0043 345.3000
1980 129 189  2.1 306.3  0   1.0048 340.6000
1980 129 189  2.4 305.3  0   1.0048 340.6000
1980 137 190  2.9 300.9  0   1.0048 339.3000
1980 137 190  4.2 306.6  1   1.0048 339.3000
1980 151 191  2.3 300.4  0   1.0030 338.2000
1980 151 191  2.0 302.3  0   1.0030 338.2000
1980 161 192  1.7 305.2  0   1.0067 336.6000
1980 161 192  2.8 306.8  0   1.0067 336.6000
1980 169 193  0.5 302.9  0   1.0050 334.1000
1980 169 193  1.8 302.9  0   1.0050 334.1000
1980 175 194  3.2 303.8  0   1.0073 335.6000
1980 175 194  1.3 303.8  0   1.0073 335.6000
1980 183 195  2.0 302.0  0   1.0092 334.6000
1980 183 195  2.1 302.3  0   1.0092 334.6000
1980 198 196  0.4 300.1  0   1.0046 338.6000
1980 198 196  2.4 300.0  0   1.0046 338.6000
1980 205 197  2.7 302.9  0   1.0058 339.1000
1980 205 197  1.9 299.8  0   1.0058 339.1000
1980 221 198  1.3 303.5  0   1.0114 333.3000
1980 221 198  5.5 303.7  1   1.0114 333.3000
1980 232 199  4.2 321.9  5   1.0038 335.5000
1980 232 199  3.1 300.9  2   1.0038 335.5000
1980 248 200  0.5 301.8  2
1980 248 200 14.9 316.3  7   1.0053 334.1000
1980 254 201  5.2 306.6  1   1.0094 334.3000
1980 254 201  3.2 304.3  0   1.0094 334.3000
1980 262 202  0.6 301.9  0   1.0032 335.5000
1980 262 202  2.7 303.6  0   1.0032 335.5000
1980 273 203  2.9 300.8  0   1.0068 336.3000
1980 273 203  3.8 303.5  0   1.0068 336.3000
1980 277 204  0.4 301.2  0   1.0049 334.6000
1980 277 204  2.1 302.3  0   1.0049 334.6000
1980 285 205  1.6 300.6  0   1.0029 337.1000
1980 285 205  1.0 300.5  0   1.0029 337.1000
1980 293 206  2.6 303.7  0   1.0034 337.0000
1980 293 206  1.9 306.6  0   1.0034 337.0000
1980 295 207  0.4 298.6  0   1.0024 336.8000
1980 295 207  7.5 296.2  1   1.0024 336.8000
1980 304 208  2.0 304.6  0   1.0048 336.5000
1980 304 208  1.9 302.4  0   1.0048 336.5000
1980 311 209  1.4 304.0  0   1.0048 337.7000
1980 311 209  1.4 301.8  0   1.0048 337.7000
1980 323 210  3.4 299.0  0   1.0048 340.1000
1980 323 210  1.8 304.3  0   1.0048 340.1000
1980 331 211  0.3 306.0  0   1.0048 339.5000
1980 331 211  0.5 304.1  0   1.0048 339.5000
1980 337 212  0.2 303.8  0   1.0036 338.2000
1980 337 212  3.0 298.1  0   1.0036 338.2000
1980 344 213  1.2 300.3  0   1.0048 339.7000
1980 344 213  0.6 301.8  0   1.0048 339.7000
1980 351 214  2.4 303.1  0   1.0048 338.5000
1980 351 214  0.2 301.9  0   1.0048 338.5000
1980 358 215  1.0 299.7  0   1.0048 340.7000
1980 358 215  1.5 301.8  0   1.0048 340.7000
1980 365 216  0.7 304.0  0   1.0048 339.4000
1980 365 216  0.2 305.6  0   1.0048 339.4000
1981  12 217  0.2 304.0  0   1.0048 340.5000
1981  12 217  0.7 301.9  0   1.0048 340.5000
1981  20 218  1.7 301.7  0   1.0048 340.3000
1981  20 218  0.9 301.7  0   1.0048 340.3000
1981  27 219  0.9 304.7  0   1.0048 342.6000
1981  27 219  2.1 304.4  0   1.0048 342.6000
1981  34 220  2.6 304.6  0   1.0021 343.0000
1981  34 220  1.4 302.4  0   1.0021 343.0000
1981  42 221  1.9 302.5  0   1.0007 342.1000
1981  42 221  1.5 305.0  0   1.0007 342.1000
1981  48 222  2.5 299.6  0   1.0044 342.5000
1981  48 222  2.0 302.2  0   1.0044 342.5000
1981  58 223  1.9 303.3  0   1.0021 342.8000
1981  58 223  2.9 302.5  0   1.0021 342.8000
1981  65 224  1.0 303.4  0   1.0030 343.0000
1981  65 224  2.8 305.5  0   1.0030 343.0000
1981  72 225  2.7 305.7  0   1.0035 343.1000
1981  72 225  1.0 303.4  0   1.0035 343.1000
1981  76 226  1.3 302.4  0   1.0021 343.2000
1981  76 226  1.3 304.1  0   1.0021 343.2000
1981  86 227  1.5 303.5  0   1.0031 343.3000
1981  86 227  2.9 303.5  0   1.0031 343.3000
1981  90 228  1.2 305.3  0   1.0021 343.3000
1981  90 228  3.2 303.2  0   1.0021 343.3000
1981  98 229  0.4 306.5  0   1.0029 343.3000
1981  98 229  1.5 304.4  0   1.0029 343.3000
1981 105 230  0.6 303.0  0   1.0037 343.2000
1981 105 230  1.5 305.9  0   1.0037 343.2000
1981 111 231  1.2 301.7  0   1.0027 343.1000
1981 111 231  1.4 302.5  0   1.0027 343.1000
1981 118 232  2.9 308.2  0   1.0028 342.8000
1981 118 232  1.5 302.3  0   1.0028 342.8000
1981 126 233  2.3 301.5  0   1.0042 342.5000
1981 126 233  1.6 304.6  0   1.0042 342.5000
1981 132 234  2.6 302.4  0   1.0031 342.2000
1981 132 234  1.5 304.0  0   1.0031 342.2000
1981 141 235  1.8 302.4  0   1.0026 341.8000
1981 147 236  0.7 303.3  0   1.0051 340.9000
1981 147 236  0.8 302.4  0   1.0051 340.9000
1981 154 237  0.9 304.1  0   1.0055 341.9000
1981 154 237  1.7 302.9  0   1.0055 341.9000
1981 160 238  2.2 304.7  0   1.0046 342.0000
1981 160 238  2.2 303.0  0   1.0046 342.0000
1981 167 239  1.8 303.0  0   1.0021 337.7000
1981 167 239  3.8 303.4  0   1.0021 337.7000
1981 174 240  1.8 301.6  0   1.0046 339.1000
1981 174 240  1.8 305.4  0   1.0046 339.1000
1981 183 241  3.2 302.7  2
1981 183 241  0.3 309.2  2   1.0048 338.4000
1981 191 242  2.6 302.2  0   1.0096 342.9000
1981 191 242  2.2 304.5  0   1.0096 342.9000
1981 195 243  2.8 300.9  0   1.0063 336.8000
1981 195 243  1.9 304.9  0   1.0063 336.8000
1981 204 244  2.3 302.2  0   1.0047 336.5000
1981 204 244  2.2 301.7  0   1.0047 336.5000
1981 211 245  1.0 298.3  0   1.0040 337.7000
1981 211 245  2.8 301.9  0   1.0040 337.7000
1981 216 246  2.3 301.4  0   1.0063 340.8000
1981 216 246  3.3 304.7  0   1.0063 340.8000
1981 225 247  2.1 302.1  0   1.0072 338.6000
1981 225 247  2.3 304.5  0   1.0072 338.6000
1981 230 248  2.9 304.9  0   1.0052 334.4000
1981 230 248  2.5 303.9  0   1.0052 334.4000
1981 237 249  0.7 303.9  0   1.0070 338.8000
1981 237 249  2.5 304.5  0   1.0070 338.8000
1981 244 250  4.1 304.7  1   1.0063 334.0000
1981 244 250  1.0 306.5  0   1.0063 334.0000
1981 251 251  1.4 302.2  0   1.0065 338.2000
1981 251 251  1.1 301.8  0   1.0065 338.2000
1981 258 252  2.0 301.3  0   1.0068 335.2000
1981 258 252  1.2 303.6  0   1.0068 335.2000
1981 266 253  1.3 297.9  0   1.0064 337.5000
1981 266 253  1.4 300.0  0   1.0064 337.5000
1981 272 254  1.7 302.4  0   1.0048 336.1000
1981 272 254  2.1 302.4  0   1.0048 336.1000
1981 279 255  2.2 302.0  0   1.0042 336.5000
1981 279 255  1.0 304.2  0   1.0042 336.5000
1981 287 256  2.9 302.3  0   1.0060 338.6000
1981 287 256  2.0 302.5  0   1.0060 338.6000
1981 293 257  2.5 302.1  0   1.0026 338.0000
1981 293 257  4.4 301.7  1   1.0026 338.0000
1981 300 258  2.1 302.2  0   1.0025 338.5000
1981 300 258  1.8 303.9  0   1.0025 338.5000
1981 307 259  2.4 300.0  0   1.0038 339.9000
1981 307 259  0.2 303.2  0   1.0038 339.9000
1981 315 260  1.2 305.7  0   1.0030 340.1000
1981 315 260  2.6 302.5  0   1.0030 340.1000
1981 321 261  1.5 301.0  0   1.0021 338.1000
1981 321 261  0.3 301.6  0   1.0021 338.1000
1981 328 262  0.2 303.2  0   1.0052 339.9000
1981 328 262  2.8 304.5  0   1.0052 339.9000
1981 336 263  1.3 299.6  0   1.0025 342.4000
1981 336 263  2.5 302.4  0   1.0025 342.4000
1981 342 264  2.5 303.6  0   1.0024 341.5000
1981 342 264  1.4 301.8  0   1.0024 341.5000
1981 349 265  2.5 303.8  0   1.0036 341.2000
1981 349 265  1.1 303.3  0   1.0036 341.2000
1981 356 266  1.8 303.1  0   1.0020 343.9000
1981 356 266  1.5 304.0  0   1.0020 343.9000
1981 364 267  2.6 303.7  0   1.0029 341.5000
1981 364 267  1.0 303.8  0   1.0029 341.5000
1982   6 268  1.8 303.5  0   1.0048 343.6000
1982   6 268  2.6 304.2  0   1.0048 343.6000
1982  12 269  2.0 302.1  0   1.0016 344.6000
1982  12 269  2.7 302.9  0   1.0016 344.6000
1982  19 270  0.8 304.3  0   1.0021 342.2000
1982  19 270  1.8 304.7  0   1.0021 342.2000
1982  26 271  0.2 304.5  0   1.0048 342.8000
1982  26 271  1.8 304.8  0   1.0048 342.8000
1982  33 272  0.2 301.9  0   1.0010 343.1000
1982  33 272  1.5 304.0  0   1.0010 343.1000
1982  40 273  0.7 302.3  0   1.0013 343.4000
1982  40 273  1.7 304.4  0   1.0013 343.4000
1982  47 274  1.4 303.1  0   1.0044 343.7000
1982  47 274  2.4 303.6  0   1.0044 343.7000
1982  54 275  1.7 302.0  0   1.0036 344.4000
1982  54 275  1.0 301.4  0   1.0036 344.4000
1982  61 276  1.4 303.8  0   1.0048 343.6000
1982  61 276  1.5 303.5  0   1.0048 343.6000
1982  68 277  1.4 296.6  4   1.0048 344.4000
1982  68 277  0.9 302.5  0   1.0048 344.4000
1982  75 278  2.4 300.5  0   1.0048 347.7000
1982  75 278  2.0 304.2  0   1.0048 347.7000
1982  82 279  1.5 302.0  0   1.0031 347.5000
1982  82 279  2.4 302.4  0   1.0031 347.5000
1982  89 280  0.9 305.3  0   1.0048 345.8000
1982  89 280  0.2 307.1  0   1.0048 345.8000
1982  96 281  1.9 304.6  0   1.0048 345.6000
1982  96 281  0.8 305.6  0   1.0048 345.6000
1982 103 282  1.3 306.2  0   1.0071 347.1000
1982 103 282  0.5 306.7  0   1.0071 347.1000
1982 112 283  0.7 303.9  0   1.0037 347.1000
1982 112 283  1.3 306.8  0   1.0037 347.1000
1982 117 284  0.2 304.3  0   1.0048 344.3000
1982 117 284  1.1 306.2  0   1.0048 344.3000
1982 124 285  1.6 304.1  0   1.0058 345.5000
1982 124 285  0.8 304.4  0   1.0058 345.5000
1982 134 286  1.5 305.5  0   1.0048 344.8000
1982 134 286  0.9 305.9  0   1.0048 344.8000
1982 138 287  1.0 307.6  0   1.0070 343.0000
1982 138 287  1.0 302.5  0   1.0070 343.0000
1982 145 288  1.4 304.5  0   1.0053 343.1000
