WEEKLY (ROUGHLY) FREON-11 READINGS AT AMERICAN SAMOA 1/77 TO 12/86
JIM ELKINS (NOAA) FTS 320-6224    JIM'S NAME FOR FILE = SMOF11_WK.DAT
NUMBER OF OBSERVATIONS = 888
RESPONSE VARIABLE = MEAN FREON-11 CONCENTRATION (IN PARTS PER TRILLION)
ORDER OF VARIABLES ON A LINE IMAGE--
   1. YEAR (1977 TO 1986)
   2. DAY OF YEAR (1 TO 365)
   3. SAMPLE BOTTLE (OF ONLY MINOR INTEREST)
   4. STANDARD DEVIATION (OVER 3 OBSERVATIONS)
   5. MEAN (OVER 3 OBSERVATIONS) FREON-11 CONCENTRATION (PPT)
1977 180 131  3.3 136.0 32   1.0312 332.5300
1977 195 132  0.0 133.1 32   1.0316 334.2500
1977 208 133  0.9 140.3 32   1.0312 332.6000
1977 216 134  1.5 136.6 32   1.0246 333.3000
1977 224 135  2.1 137.7  0   1.0127 332.6100
1977 224 135  4.2 135.5  0   1.0127 332.6100
1977 231 136  1.6 139.9  0   1.0140 332.8800
1977 231 136  1.6 141.1  0   1.0140 332.8800
1977 237 137  3.5 137.4  0   1.0142 333.0900
1977 237 137  2.1 139.7  0   1.0142 333.0900
1977 243 138  5.2 134.3  1   1.0128 -99.9900
1977 243 138  2.3 133.2  0   1.0128 -99.9900
1977 257 139  1.9 133.8  0   1.0125 332.9000
1977 257 139  2.0 141.5  0   1.0125 332.9000
1977 264 140  1.9 138.9  0   1.0129 332.6900
1977 264 140  2.9 136.1  0   1.0129 332.6900
1977 271 141  2.2 137.9  0   1.0132 -99.9900
1977 271 141  1.4 140.8  0   1.0132 -99.9900
1977 280 142  1.8 148.4  2
1977 280 142  6.0 133.9  3   1.0139 332.8100
1977 289 143  2.8 140.4  0   1.0138 332.9700
1977 289 143  4.4 136.7  0   1.0138 332.9700
1977 293 144  4.5 139.7  0   1.0119 333.5600
1977 293 144  6.5 140.1  1   1.0119 333.5600
1977 302 145  3.3 130.7  2
1977 302 145  3.8 141.8  2   1.0115 333.7000
1977 307 146  3.7 138.4  0   1.0120 333.0000
1977 307 146  2.7 133.4  0   1.0120 333.0000
1977 314 147  6.5 134.8  1   1.0131 333.7000
1977 314 147  2.4 135.5  0   1.0131 333.7000
1977 321 148  5.4 141.8  1   1.0122 333.2000
1977 321 148  5.3 136.5  1   1.0122 333.2000
1977 328 149  4.8 143.3  0   1.0118 332.5000
1977 328 149  3.9 139.5  0   1.0118 332.5000
1977 337 150  5.4 136.9  1   1.0119 333.4000
1977 337 150  5.7 136.4  1   1.0119 333.4000
1977 341 151  6.8 132.7  1   1.0118 333.6000
1977 341 151  2.6 136.1  0   1.0118 333.6000
1977 349 152  3.9 135.4  0   1.0121 333.7000
1977 349 152  3.8 135.2  0   1.0121 333.7000
1977 364 153  0.7 141.3  0   1.0122 334.0000
1977 364 153  5.2 139.3  1   1.0122 334.0000
1978   5 154  0.7 138.2  0   1.0124 334.0000
1978   5 154  2.5 138.5  0   1.0124 334.0000
1978  15 155  1.7 145.0  0   1.0126 334.0000
1978  15 155  2.7 147.2  0   1.0126 334.0000
1978  21 156  3.9 147.7  2
1978  21 156  3.2 138.7  2   1.0121 334.0000
1978  33 157  3.2 141.8  0   1.0137 333.7200
1978  33 157  2.8 142.7  0   1.0137 333.7200
1978  42 158  2.2 138.0  0   1.0125 334.3600
1978  42 158  2.0 144.2  0   1.0125 334.3600
1978  61 159  4.0 139.1  0   1.0130 333.7600
1978  61 159  2.0 137.2  0   1.0130 333.7600
1978  68 160  4.3 141.5  0   1.0128 334.6100
1978  68 160  2.5 145.0  0   1.0128 334.6100
1978  81 161  0.0 175.4  4   1.0149 -99.9900
1978  81 161  6.0 155.8  3   1.0149 -99.9900
1978  87 162  2.9 153.1  0   1.0141 335.2200
1978  87 162  1.0 147.4  0   1.0141 335.2200
1978  99 163  4.6 143.0  0   1.0129 334.7800
1978  99 163  0.8 145.3  0   1.0129 334.7800
1978 108 164  2.2 152.9  0   1.0127 335.4300
1978 108 164  1.3 147.4  0   1.0127 335.4300
1978 121 165  4.5 144.7  0   1.0139 333.7200
1978 121 165  3.3 143.9  0   1.0139 333.7200
1978 126 166  3.3 150.7  0   1.0143 335.1900
1978 126 166  6.1 145.9  1   1.0143 335.1900
1978 133 167  3.6 148.3  0   1.0139 336.6700
1978 133 167  1.6 144.7  0   1.0139 336.6700
1978 137 168  2.4 144.8  0   1.0146 334.2000
1978 137 168  2.3 144.8  0   1.0146 334.2000
1978 148 169  1.6 144.5  0   1.0152 334.7400
1978 148 169  3.2 145.1  0   1.0152 334.7400
1978 159 170  1.7 145.2  0   1.0167 335.3200
1978 159 170  1.2 146.0  0   1.0167 335.3200
1978 168 171  0.5 143.0  0   1.0169 334.3500
1978 168 171  0.8 146.5  0   1.0169 334.3500
1978 176 172  1.4 146.0  0   1.0147 335.4700
1978 176 172  1.0 147.2  0   1.0147 335.4700
1978 189 173  0.9 144.9  0   1.0150 334.7700
1978 189 173  1.8 145.5  0   1.0150 334.7700
1978 196 174  0.8 143.7  0   1.0142 334.8500
1978 196 174  1.1 142.4  0   1.0142 334.8500
1978 202 175  1.7 148.3  0   1.0151 334.7000
1978 202 175  1.9 145.4  0   1.0151 334.7000
1978 208 176  0.3 146.6  0   1.0145 335.0000
1978 208 176  0.8 146.7  0   1.0145 335.0000
1978 217 177  4.2 148.5  0   1.0146 335.9400
1978 217 177  3.8 149.9  0   1.0146 335.9400
1978 225 178  1.1 151.4  0   1.0142 333.6600
1978 225 178  1.3 150.8  0   1.0142 333.6600
1978 229 179  0.8 147.0  0   1.0141 335.6600
1978 229 179  4.1 145.6  0   1.0141 335.6600
1978 238 180  1.3 142.8  0   1.0142 336.0800
1978 238 180  3.3 146.7  0   1.0142 336.0800
1978 244 181  3.5 149.4  0   1.0151 335.9400
1978 244 181  3.4 146.7  0   1.0151 335.9400
1978 253 182  1.7 145.2  0   1.0148 336.2200
1978 253 182  1.1 145.7  0   1.0148 336.2200
1978 260 183  3.5 148.5  0   1.0146 336.0600
1978 260 183  5.3 152.6  1   1.0146 336.0600
1978 266 184  3.7 148.4  0   1.0140 334.4000
1978 266 184  3.4 152.4  0   1.0140 334.4000
1978 272 185  1.6 145.8  0   1.0133 334.4500
1978 272 185  2.6 147.5  0   1.0133 334.4500
1978 280 186  1.7 152.1  0   1.0137 334.5000
1978 280 186  3.2 152.1  0   1.0137 334.5000
1978 294 187  1.5 146.3  0   1.0139 334.5000
1978 294 187  3.4 147.3  0   1.0139 334.5000
1978 311 188  3.9 153.8  0   1.0132 334.5000
1978 311 188  0.4 153.0  0   1.0132 334.5000
1978 322 189  2.3 151.5  0   1.0129 334.4000
1978 322 189  3.2 149.4  0   1.0129 334.4000
1978 328 190  0.9 151.4  0   1.0117 334.4000
1978 328 190  2.2 154.8  0   1.0117 334.4000
1978 337 191  6.8 151.5  1   1.0132 334.7000
1978 337 191  1.0 151.4  0   1.0132 334.7000
1978 343 192  1.4 150.6  0   1.0131 334.4000
1978 343 192  1.1 149.7  0   1.0131 334.4000
1978 350 193  1.9 147.6  0   1.0138 334.2000
1978 350 193  3.1 149.3  0   1.0138 334.2000
1978 360 194  0.9 154.4  0   1.0120 334.3000
1978 360 194  3.2 156.1  0   1.0120 334.3000
1978 364 195  0.3 151.5  0   1.0128 334.3000
1978 364 195  0.6 150.1  0   1.0128 334.3000
1979   4 196  4.1 154.8  0   1.0141 334.3000
1979   4 196  3.0 157.1  0   1.0141 334.3000
1979  13 197  0.5 151.9  0   1.0138 335.7000
1979  13 197  3.4 157.7  0   1.0138 335.7000
1979  21 198  4.5 151.7  0   1.0126 334.7000
1979  21 198  3.4 152.3  0   1.0126 334.7000
1979  27 199  1.7 151.2  2
1979  27 199  6.9 160.1  3   1.0131 335.0000
1979  35 200  2.1 162.7  0   1.0138 336.0000
1979  35 200  2.3 160.3  0   1.0138 336.0000
1979  44 201  1.5 155.0  0   1.0126 338.2400
1979  44 201  2.4 157.2  0   1.0126 338.2400
1979  51 202  0.8 156.1  0   1.0142 336.3300
1979  51 202  2.8 156.8  0   1.0142 336.3300
1979  59 203  1.6 159.2  0   1.0136 336.3100
1979  59 203  1.7 155.6  0   1.0136 336.3100
1979  66 204  1.4 153.4  0   1.0131 335.5500
1979  66 204  1.1 149.9  0   1.0131 335.5500
1979  72 205  8.0 150.0  1   1.0133 335.8000
1979  72 205  0.8 152.5  0   1.0133 335.8000
1979  83 206  1.4 157.6  0   1.0154 336.9500
1979  83 206  1.8 159.6  0   1.0154 336.9500
1979  92 207  2.7 157.5  0   1.0140 335.7900
1979  92 207  1.4 153.0  0   1.0140 335.7900
1979  98 208  2.3 159.3  0   1.0148 337.2400
1979  98 208  0.8 158.1  0   1.0148 337.2400
1979 109 209  3.2 154.5  0   1.0139 338.5800
1979 109 209  0.3 157.3  0   1.0139 338.5800
1979 114 210  5.8 147.2  1   1.0144 336.6700
1979 114 210  1.3 155.0  0   1.0144 336.6700
1979 122 211  0.3 153.6  0   1.0135 335.1700
1979 122 211  1.7 152.9  0   1.0135 335.1700
1979 129 212  1.3 157.7  0   1.0147 336.5100
1979 129 212  0.7 155.2  0   1.0147 336.5100
1979 135 213  1.0 152.2  0   1.0168 335.7100
1979 135 213  0.7 156.2  0   1.0168 335.7100
1979 143 214  0.5 156.3  0   1.0160 335.1900
1979 143 214  1.1 157.2  0   1.0160 335.1900
1979 150 215  0.8 154.5  0   1.0194 335.8700
1979 150 215  1.2 156.6  0   1.0194 335.8700
1979 157 216  1.1 155.8  0   1.0168 336.8200
1979 157 216  1.3 154.0  0   1.0168 336.8200
1979 163 217  2.8 156.4  0   1.0166 335.7100
1979 163 217 11.7 161.7  1   1.0166 335.7100
1979 171 218  1.6 152.6  0   1.0166 336.5500
1979 171 218  1.4 154.1  0   1.0166 336.5500
1979 178 219  1.0 156.0  0   1.0170 335.7700
1979 178 219  0.6 155.0  0   1.0170 335.7700
1979 185 220  0.3 160.1  0   1.0175 335.6900
1979 185 220  0.9 156.2  0   1.0175 335.6900
1979 192 221  1.8 155.3  0   1.0170 336.1500
1979 192 221  0.9 156.1  0   1.0170 336.1500
1979 199 222  0.7 159.7  0   1.0174 337.3500
1979 199 222  1.2 156.5  0   1.0174 337.3500
1979 209 223  1.6 156.6  0   1.0183 335.7200
1979 209 223  1.1 157.9  0   1.0183 335.7200
1979 213 224  2.0 156.0  0   1.0172 335.7300
1979 213 224  1.1 151.8  0   1.0172 335.7300
1979 221 225  0.7 162.0  0   1.0162 337.2000
1979 221 225  0.1 162.7  0   1.0162 337.2000
1979 227 226  4.0 158.2  0   1.0153 335.8800
1979 227 226  4.8 154.5  0   1.0153 335.8800
1979 234 227  3.7 159.8  0   1.0154 336.6600
1979 242 228  0.6 156.2  0   1.0158 336.1700
1979 242 228  6.2 161.4  1   1.0158 336.1700
1979 248 229  3.0 148.5  0   1.0142 335.9500
1979 248 229  4.4 154.1  0   1.0142 335.9500
1979 255 230  1.6 154.2  0   1.0156 336.1900
1979 255 230  3.9 154.9  0   1.0156 336.1900
1979 261 231  1.9 159.3  2
1979 261 231  2.5 170.7  2   1.0165 336.3700
1979 269 232  1.2 161.2  0   1.0158 336.4700
1979 269 232  1.2 161.4  0   1.0158 336.4700
1979 279 233  1.6 164.5  0   1.0171 336.5500
1979 279 233  3.3 161.3  0   1.0171 336.5500
1979 283 234  0.0   0.0  4   1.0188 336.4600
1979 283 234  0.0   0.0  4   1.0188 336.4600
1979 290 235  1.3 159.9  0   1.0140 336.7600
1979 290 235  1.6 161.7  0   1.0140 336.7600
1979 297 236  0.9 161.8  0   1.0148 336.7400
1979 297 236  0.7 162.6  0   1.0148 336.7400
1979 304 237  0.6 182.5  4   1.0140 337.2100
1979 304 237  1.0 173.4  6   1.0140 337.2100
1979 311 238  2.5 157.4  0   1.0138 336.9000
1979 311 238  1.4 157.7  0   1.0138 336.9000
1979 319 239  1.5 161.5  0   1.0133 336.3400
1979 319 239  0.8 160.0  0   1.0133 336.3400
1979 325 240  1.2 161.6  0   1.0146 337.1600
1979 325 240  2.3 163.8  0   1.0146 337.1600
1979 339 241  0.6 159.7  0   1.0139 337.2100
1979 339 241  1.2 162.9  0   1.0139 337.2100
1979 346 242  2.2 162.6  0   1.0140 337.5700
1979 346 242  3.6 162.9  0   1.0140 337.5700
1979 353 243  0.5 157.2  0   1.0128 336.7600
1979 353 243  0.7 160.9  0   1.0128 336.7600
1979 361 244  0.5 161.2  0   1.0133 336.7000
1979 361 244  2.1 158.8  0   1.0133 336.7000
1980   2 245  0.5 162.7  0   1.0139 337.1000
1980   2 245  3.0 160.8  0   1.0139 337.1000
1980   9 246  4.8 164.4  0   1.0141 337.3800
1980   9 246  2.1 162.4  0   1.0141 337.3800
1980  16 247  1.6 164.5  0   1.0170 337.4600
1980  16 247  1.0 164.0  0   1.0170 337.4600
1980  24 248  0.6 166.1  0   1.0139 336.5800
1980  24 248  1.3 164.9  0   1.0139 336.5800
1980  33 249  2.2 165.9  0   1.0129 337.8500
1980  33 249  0.5 165.9  0   1.0129 337.8500
1980  40 250  1.1 166.8  0   1.0139 337.2900
1980  40 250  1.6 165.0  0   1.0139 337.2900
1980  47 251  1.7 162.7  0   1.0150 336.5100
1980  47 251  1.1 161.2  0   1.0150 336.5100
1980  54 252  0.6 165.7  0   1.0147 337.8400
1980  54 252  3.3 163.4  0   1.0147 337.8400
1980  61 253  3.5 160.2  0   1.0148 337.7200
1980  61 253  0.7 162.8  0   1.0148 337.7200
1980  68 254  1.6 166.5  0   1.0137 338.1500
1980  68 254  0.8 165.5  0   1.0137 338.1500
1980  75 255  1.8 166.3  0   1.0144 337.9000
1980  75 255  0.8 162.7  0   1.0144 337.9000
1980  82 256  0.5 167.3  0   1.0134 338.0900
1980  82 256  0.8 167.3  0   1.0134 338.0900
1980  82 256  1.5 164.2  0   1.0134 338.0900
1980  82 256  1.1 165.6  0   1.0134 338.0900
1980  89 257  1.1 166.0  0   1.0199 337.0200
1980  89 257  2.4 161.0  0   1.0199 337.0200
1980  89 257  1.0 165.0  0   1.0199 337.0200
1980  89 257  3.9 166.9  0   1.0199 337.0200
1980  96 258  1.0 164.4  0   1.0152 337.3800
1980  96 258  2.0 164.6  0   1.0152 337.3800
1980 103 259  0.9 160.6  0   1.0151 336.6700
1980 103 259  1.9 163.4  0   1.0151 336.6700
1980 110 260  1.1 163.6  0   1.0157 338.4500
1980 110 260  2.1 167.5  0   1.0157 338.4500
1980 110 260  1.1 165.6  0   1.0157 338.4500
1980 110 260  1.9 163.1  0   1.0157 338.4500
1980 117 261  2.5 221.8  4   1.0150 336.4900
1980 117 261  2.1 176.7  2   1.0150 336.4900
1980 117 261  0.3 170.3  0   1.0150 336.4900
1980 124 262  1.2 163.3  0   1.0180 337.8800
1980 124 262  2.4 165.3  0   1.0180 337.8800
1980 124 262  1.5 168.4  0   1.0180 337.8800
1980 131 263  1.7 163.3  0   1.0161 337.2100
1980 131 263  1.3 166.2  0   1.0161 337.2100
1980 131 263  1.4 164.3  0   1.0161 337.2100
1980 131 263  2.6 156.6  0   1.0161 337.2100
1980 138 264  2.2 167.6  2
1980 138 264  6.1 324.9  7   1.0178 338.1500
1980 138 264  2.0 162.4  2   1.0178 338.1500
1980 138 264  1.4 173.6  2   1.0178 338.1500
1980 145 265  2.3 166.4  0   1.0166 337.3300
1980 145 265  2.8 169.3  0   1.0166 337.3300
1980 145 265  0.8 165.8  0   1.0166 337.3300
1980 145 265  1.1 164.3  0   1.0166 337.3300
1980 152 266  1.3 165.1  0   1.0187 337.5000
1980 152 266  0.5 165.5  0   1.0187 337.5000
1980 152 266  2.3 165.1  0   1.0187 337.5000
1980 152 266  0.7 165.8  0   1.0187 337.5000
1980 159 267  2.9 167.7  0   1.0165 337.6000
1980 159 267  1.0 165.2  0   1.0165 337.6000
1980 159 267  2.2 165.5  0   1.0165 337.6000
1980 159 267  1.5 165.6  0   1.0165 337.6000
1980 166 268  1.2 167.6  0   1.0177 338.6600
1980 166 268  1.0 167.6  0   1.0177 338.6600
1980 173 269  0.4 166.6  0   1.0169 337.7600
1980 173 269  0.8 168.4  0   1.0169 337.7600
1980 180 270  1.6 167.4  0   1.0181 337.7800
1980 180 270  1.0 170.9  0   1.0181 337.7800
1980 188 271  0.6 166.8  0   1.0197 338.5000
1980 188 271  0.7 166.2  0   1.0197 338.5000
1980 194 272  0.7 165.3  0   1.0195 338.8400
1980 194 272  0.8 167.2  0   1.0195 338.8400
1980 202 273  1.8 165.2  0   1.0196 338.6300
1980 202 273  1.9 165.9  0   1.0196 338.6300
1980 209 274  1.8 166.0  0   1.0198 338.4400
1980 209 274  2.0 167.4  0   1.0198 338.4400
1980 215 275  1.9 167.8  0   1.0207 338.2900
1980 222 276  1.3 166.7  0   1.0205 338.3000
1980 222 276  1.2 168.0  0   1.0205 338.3000
1980 229 277  0.9 166.5  2
1980 229 277  1.3 175.7  2   1.0192 338.5000
1980 235 278  2.4 164.5  0   1.0180 338.0600
1980 235 278  3.8 166.0  0   1.0180 338.0600
1980 243 279  1.3 163.4  0   1.0157 338.2000
1980 243 279  2.7 167.9  0   1.0157 338.2000
1980 250 280  1.9 170.3  0   1.0170 338.1200
1980 250 280  0.6 168.7  0   1.0170 338.1200
1980 257 281  0.8 171.0  0   1.0243 338.1700
1980 257 281  1.6 172.5  0   1.0243 338.1700
1980 271 282  5.1 168.0  1   1.0171 338.4700
1980 271 282  2.6 169.3  0   1.0171 338.4700
1980 278 283  1.1 163.2  0   1.0197 338.3000
1980 278 283  0.6 167.3  0   1.0197 338.3000
1980 285 284  1.8 168.7  0   1.0137 338.3900
1980 285 284  2.9 171.9  0   1.0137 338.3900
1980 292 285  1.7 170.2  0   1.0146 338.2000
1980 292 285  1.3 173.5  0   1.0146 338.2000
1980 300 286  2.7 164.4  0   1.0211 340.2400
1980 300 286  5.8 168.5  1   1.0211 340.2400
1980 307 287  1.1 169.0  0   1.0191 338.0500
1980 307 287  1.3 167.7  0   1.0191 338.0500
1980 315 288  1.5 167.1  0   1.0180 338.3500
1980 315 288  0.5 165.9  0   1.0180 338.3500
1980 334 289  1.2 170.2  0   1.0186 338.9500
1980 334 289  0.7 170.3  0   1.0186 338.9500
1980 343 290  2.5 171.0  0   1.0152 338.6700
1980 343 290  3.7 170.8  0   1.0152 338.6700
1980 352 291  1.2 165.6  0   1.0149 338.5000
1980 352 291  3.7 168.9  0   1.0149 338.5000
1981  10 292  2.0 168.0  0   1.0146 338.4700
1981  10 292  2.0 173.2  0   1.0146 338.4700
1981  19 293  1.1 170.5  0   1.0153 338.8300
1981  19 293  2.7 170.1  0   1.0153 338.8300
1981  25 294  2.7 172.1  0   1.0130 338.6200
1981  25 294  2.4 170.9  0   1.0130 338.6200
1981  31 295  1.4 179.5  0   1.0180 339.6600
1981  31 295  1.0 186.6  4   1.0180 339.6600
1981  38 296  0.4 171.5  0   1.0182 339.2500
1981  38 296  2.0 175.7  0   1.0182 339.2500
1981  45 297  1.2 173.9  0   1.0166 340.1200
1981  45 297  0.4 172.8  0   1.0166 340.1200
1981  68 298  1.4 174.2  0   1.0174 337.1900
1981  68 298  0.3 172.5  0   1.0174 337.1900
1981  73 299  3.2 167.8  0   1.0184 338.0000
1981  73 299  1.2 166.9  0   1.0184 338.0000
1981  82 300  2.2 174.1  0   1.0191 339.1600
1981  82 300  1.3 172.5  0   1.0191 339.1600
1981  87 301  0.6 173.7  0   1.0180 340.1700
1981  87 301  0.7 172.9  0   1.0180 340.1700
1981  94 302  2.2 170.7  0   1.0192 339.6300
1981  94 302  0.6 174.7  0   1.0192 339.6300
1981 101 303  3.3 175.9  0   1.0176 339.8800
1981 101 303  3.0 174.3  0   1.0176 339.8800
1981 109 304  2.8 173.9  0   1.0199 338.5500
1981 109 304  0.6 179.3  0   1.0199 338.5500
1981 119 305  0.6 174.8  0   1.0157 339.0500
1981 119 305  3.0 174.4  0   1.0157 339.0500
1981 130 306  3.0 172.8  0   1.0189 338.9200
1981 130 306  0.5 173.3  0   1.0189 338.9200
1981 136 307  0.6 172.9  0   1.0234 339.4900
1981 136 307  0.7 177.9  0   1.0234 339.4900
1981 144 308  0.6 179.8  0   1.0234 340.3800
1981 144 308  1.0 177.8  0   1.0234 340.3800
1981 150 309  1.1 173.8  0   1.0193 339.1800
1981 150 309  0.5 173.6  0   1.0193 339.1800
1981 158 310  1.8 173.0  0   1.0172 339.5700
1981 158 310  1.6 176.0  0   1.0172 339.5700
1981 169 311  0.7 175.3  0   1.0171 339.7200
1981 169 311  1.5 177.4  0   1.0171 339.7200
1981 178 312  0.4 173.2  0   1.0167 338.1600
1981 178 312  0.5 174.9  0   1.0167 338.1600
1981 192 313  1.2 175.5  0   1.0204 338.8200
1981 192 313  1.5 177.2  0   1.0204 338.8200
1981 199 314  1.0 175.6  2
1981 199 314  1.1 183.8  2   1.0169 339.3600
1981 214 315  1.4 176.1  0   1.0173 338.7800
1981 214 315  1.4 175.8  0   1.0173 338.7800
1981 221 316  1.0 175.1  0   1.0167 339.0700
1981 221 316  0.4 180.2  0   1.0167 339.0700
1981 234 317  0.5 177.6  0   1.0148 338.7200
1981 234 317  0.8 178.2  0   1.0148 338.7200
1981 241 318  2.4 178.0  0   1.0169 340.0100
1981 241 318  1.2 180.7  0   1.0169 340.0100
1981 248 319  1.8 178.5  0   1.0176 340.5700
1981 248 319  0.4 185.9  0   1.0176 340.5700
1981 263 320  0.9 179.2  0   1.0165 338.4800
1981 263 320  0.8 179.1  0   1.0165 338.4800
1981 276 321  0.9 176.2  2
1981 276 321  0.8 190.8  2   1.0154 339.1000
1981 298 322  0.7 176.8  0   1.0175 338.7000
1981 298 322  1.4 176.9  0   1.0175 338.7000
1981 304 323  0.8 181.9  0   1.0201 339.2300
1981 304 323  0.7 183.7  0   1.0201 339.2300
1981 311 324  1.2 180.5  0   1.0165 339.3400
1981 311 324  1.2 180.7  0   1.0165 339.3400
1981 318 325  1.5 180.1  0   1.0177 339.2500
1981 318 325  1.2 181.0  0   1.0177 339.2500
1981 325 326  1.7 184.1  0   1.0154 339.8500
1981 325 326  0.5 184.7  0   1.0154 339.8500
1981 339 327  0.6 175.9  0   1.0194 339.3100
1981 339 327  0.6 180.5  0   1.0194 339.3100
1981 346 328  2.8 180.2  0   1.0192 339.7800
1981 346 328  1.3 185.7  0   1.0192 339.7800
1981 353 329  0.9 182.8  0   1.0191 339.8900
1981 353 329  1.6 184.4  0   1.0191 339.8900
1981 361 330  1.5 185.5  0   1.0219 339.7400
1981 361 330  0.9 181.5  0   1.0219 339.7400
1982   3 331  0.0 186.2  0   1.0231 340.3200
1982   3 331  1.2 185.2  0   1.0231 340.3200
1982  10 332  2.2 181.3  0   1.0232 340.1400
1982  10 332  2.2 183.3  0   1.0232 340.1400
1982  23 333  3.6 184.1  0   1.0210 340.3600
1982  23 333  0.7 185.7  0   1.0210 340.3600
1982  30 334  1.9 182.6  0   1.0160 340.6200
1982  30 334  2.6 185.0  0   1.0160 340.6200
1982  39 335  3.5 187.6  0   1.0277 340.9600
1982  39 335  1.4 188.5  0   1.0277 340.9600
1982  44 336  0.8 185.6  2
1982  44 336  1.6 193.5  2   1.0199 340.5000
1982  54 337  2.1 180.5  0   1.0272 339.8000
1982  54 337  1.2 181.5  0   1.0272 339.8000
1982  66 338  2.7 182.9  0   1.0184 340.0300
1982  66 338  1.3 180.2  0   1.0184 340.0300
1982  71 339  2.3 185.8  0   1.0179 340.8900
1982  71 339  2.6 183.6  0   1.0179 340.8900
1982  80 340  2.8 189.1  0   1.0175 340.3600
1982  80 340  0.7 184.5  0   1.0175 340.3600
1982  86 341  2.1 177.1  0   1.0169 340.3200
1982  86 341  1.5 180.4  0   1.0169 340.3200
1982 100 342  2.3 184.6  0   1.0216 340.3000
1982 100 342  1.2 185.2  0   1.0216 340.3000
1982 109 343  0.3 185.1  0   1.0206 340.3900
1982 109 343  2.3 187.5  0   1.0206 340.3900
1982 116 344  1.3 186.1  0   1.0179 340.6800
1982 116 344  1.0 187.8  0   1.0179 340.6800
1982 125 345  3.4 188.8  0   1.0184 339.1400
1982 128 346  1.0 183.2  0   1.0183 338.7900
1982 128 346  0.7 185.2  0   1.0183 338.7900
1982 137 347  0.7 185.7  0   1.0175 339.3200
1982 137 347  1.1 184.7  0   1.0175 339.3200
1982 144 348  1.7 184.0  0   1.0171 339.7800
1982 144 348  0.3 182.2  0   1.0171 339.7800
1982 149 349  0.4 185.2  0   1.0192 339.5100
1982 149 349  1.1 189.6  0   1.0192 339.5100
1982 156 350  1.4 182.9  0   1.0177 338.5400
1982 156 350  2.3 182.3  0   1.0177 338.5400
1982 163 351  2.7 187.3  0   1.0191 339.5200
1982 163 351  2.6 184.6  0   1.0191 339.5200
1982 173 352  2.5 194.0  0   1.0229 339.7900
1982 173 352  1.8 193.8  0   1.0229 339.7900
1982 180 353  1.4 186.1  0   1.0238 340.2000
1982 180 353  0.7 185.4  0   1.0238 340.2000
1982 187 354  1.9 184.8  0   1.0167 341.0000
