WEEKLY (ROUGHLY) FREON-12 READINGS AT NORTHWESTERN??? 1/77 TO 12/86
JIM ELKINS (NOAA) FTS 320-6224    JIM'S NAME FOR FILE = NWRF12_WK.DAT
NUMBER OF OBSERVATIONS = 941
RESPONSE VARIABLE = MEAN FREON-12 CONCENTRATION (IN PARTS PER TRILLION)
ORDER OF VARIABLES ON A LINE IMAGE--
   1. YEAR (1977 TO 1986)
   2. DAY OF YEAR (1 TO 365)
   3. SAMPLE BOTTLE (OF ONLY MINOR INTEREST)
   4. STANDARD DEVIATION (OVER 3 OBSERVATIONS)
   5. MEAN (OVER 3 OBSERVATIONS) FREON-12 CONCENTRATION (PPT)
1977  97  54  0.0   0.0 36   1.0028 -99.9900
1977 103  55  0.0   0.0 36   1.0054 -99.9900
1977 103  55  0.0   0.0 36   1.0054 -99.9900
1977 112  56  0.0   0.0 36   1.0052 -99.9900
1977 112  56  0.0   0.0 36   1.0052 -99.9900
1977 117  57  0.0   0.0 36   1.0066 -99.9900
1977 117  57  0.0   0.0 36   1.0066 -99.9900
1977 125  58  8.3 294.9 37   1.0073 -99.9900
1977 125  58  1.4 271.5 34   1.0073 -99.9900
1977 132  59  3.5 224.3 32   1.0039 -99.9900
1977 132  59  1.0 289.4 38   1.0039 -99.9900
1977 139  60  3.3 227.3 32   1.0036 -99.9900
1977 139  60  3.6 284.5 38   1.0036 -99.9900
1977 146  61  2.9 248.2 32   1.0070 -99.9900
1977 146  61  0.6 267.1 34   1.0070 -99.9900
1977 151  62  2.7 227.3 32   1.0069 -99.9900
1977 151  62  2.1 314.1 38   1.0069 -99.9900
1977 159  63  0.8 691.7 36   1.0117 -99.9900
1977 159  63  0.2 277.7 38   1.0117 -99.9900
1977 166  64  4.7 258.9 32   1.0040 336.7000
1977 166  64  1.8 251.4  0   1.0040 336.7000
1977 172  65  3.8 230.6 32   1.0054 335.3000
1977 172  65 69.0 948.2  7   1.0054 335.3000
1977 179  66  0.0   0.0 36   1.0152 333.0000
1977 179  66  0.0 957.6  6   1.0152 333.0000
1977 194  67  2.5 233.7 32   1.0121 333.1000
1977 194  67  2.8 258.8  2   1.0121 333.1000
1977 200  68  0.0 241.7 32   1.0125 332.7000
1977 200  68  0.0 242.9  0   1.0125 332.7000
1977 208  69  0.0 858.6 36   1.0105 335.7000
1977 208  69  4.4 312.7  6   1.0105 335.7000
1977 214  70  1.7 243.7 32   1.0068 332.3000
1977 214  70  3.3 263.8  2   1.0068 332.3000
1977 222  71  5.0 232.1 32   1.0096 335.0000
1977 222  71  2.8 462.2  6   1.0096 335.0000
1977 229  72 16.5 318.4 37   1.0153 331.3000
1977 237  73  5.7 269.6 32   1.0142 331.1000
1977 237  73  5.1 265.7  0   1.0142 331.1000
1977 244  74  1.8 231.6 32   1.0066 334.1000
1977 258  75  7.2 242.7 33   1.0049 331.5000
1977 258  75  1.2 284.9  6   1.0049 331.5000
1977 265  76  2.6 263.3 32   1.0030 330.6000
1977 265  76  1.1 355.8  6   1.0030 330.6000
1977 272  77  5.3 261.2 32   1.0080 329.8000
1977 272  77  3.2 263.0  0   1.0080 329.8000
1977 281  78  5.7 261.3 32   1.0044 334.3000
1977 281  78  2.6 315.7  6   1.0044 334.3000
1977 286  79  1.9 290.7 36   1.0042 333.2000
1977 286  79  2.3 283.3  0   1.0042 333.2000
1977 296  80  2.1 264.1 32   1.0060 334.8000
1977 296  80  1.2 338.9  6   1.0060 334.8000
1977 300  81  3.0 266.3 32   1.0049 334.2000
1977 300  81  1.9 279.0  2   1.0049 334.2000
1977 307  82  3.3 249.8 32   1.0037 335.2000
1977 307  82  6.9 305.2  7   1.0037 335.2000
1977 315  83  5.7 262.2 32   1.0027 333.9000
1977 315  83  2.2 262.7  0   1.0027 333.9000
1977 325  84  3.3 247.5 32   1.0080 334.2000
1977 325  84  2.1 291.6  6   1.0080 334.2000
1977 333  85  2.1 269.8 32   1.0080 337.2000
1977 333  85  1.9 280.8  2   1.0080 337.2000
1977 341  86 11.1 341.6 37   1.0048 336.1000
1977 341  86 16.4 349.9  5   1.0048 336.1000
1977 351  87  1.6 250.0 32   1.0080 337.4000
1977 351  87  5.7 278.8  2   1.0080 337.4000
1977 365  88  0.6 294.0  4   1.0080 335.9000
1978   7  89  6.6 259.0 33   1.0080 337.4000
1978   7  89  2.9 317.7  6   1.0080 337.4000
1978  11  90  4.3 257.0 32   1.0045 338.2000
1978  11  90  8.1 259.1  1   1.0045 338.2000
1978  17  91  7.1 242.8 33   1.0041 337.2000
1978  17  91  5.2 311.3  6   1.0041 337.2000
1978  28  92  1.9 263.8 32   1.0034 337.6000
1978  28  92  5.7 344.9  6   1.0034 337.6000
1978  35  93  5.0 275.4 32   1.0050 337.8000
1978  35  93  3.5 266.9  0   1.0050 337.8000
1978  50  94  1.0 246.5 32   1.0080 338.0000
1978  50  94  1.5 316.6  6   1.0080 338.0000
1978  54  95  4.5 245.9 32   1.0030 338.1000
1978  54  95  3.1 262.3  2   1.0030 338.1000
1978  63  96  8.1 226.2 37   1.0055 338.2000
1978  63  96 20.4 367.2  7   1.0055 338.2000
1978  67  97  0.9 253.0 32   1.0040 338.4000
1978  67  97  0.2 277.7  2   1.0040 338.4000
1978  86  98  5.6 312.1  4   1.0040 338.4000
1978  86  98  2.7 274.0  2   1.0040 338.4000
1978 103  99  6.9 316.3  5   1.0059 338.6000
1978 103  99  7.9 448.0  7   1.0059 338.6000
1978 123 100  6.8 305.7  5   1.0079 338.6000
1978 123 100 11.5 348.1  7   1.0079 338.6000
1978 130 101  8.3 289.5  1   1.0044 338.1000
1978 130 101 13.5 320.3  7   1.0044 338.1000
1978 138 102  7.9 322.5  5   1.0073 338.8000
1978 138 102  2.9 304.0  6   1.0073 338.8000
1978 152 103  3.2 334.1  4   1.0082 338.3000
1978 152 103  2.5 358.6  6   1.0082 338.3000
1978 158 104  2.8 298.2  4   1.0079 339.9000
1978 158 104  6.2 305.0  5   1.0079 339.9000
1978 165 105  8.8 335.4  5   1.0076 339.0000
1978 165 105  2.7 278.9  2   1.0076 339.0000
1978 173 106  2.1 375.3  4   1.0097 336.9000
1978 173 106  9.5 307.5  7   1.0097 336.9000
1978 179 107  3.1 296.0  2
1978 179 107  1.7 319.2  6   1.0148 336.4000
1978 188 108  4.9 305.8  4   1.0065 334.3000
1978 188 108  0.8 277.8  2   1.0065 334.3000
1978 193 109  0.1 324.8  4   1.0101 334.9000
1978 193 109  5.7 301.7  6   1.0101 334.9000
1978 200 110  1.5 305.3  4   1.0090 333.7000
1978 200 110  0.3 297.8  4   1.0090 333.7000
1978 209 111  2.7 305.2  4   1.0138 332.9000
1978 209 111  5.5 300.7  4   1.0138 332.9000
1978 215 112 13.0 965.3  5   1.0124 332.2000
1978 215 112  7.0 965.3  5   1.0124 332.2000
1978 222 113  3.4 310.5  4   1.0134 331.4000
1978 222 113  1.1 300.9  4   1.0134 331.4000
1978 230 114  1.6 330.8  4   1.0059 328.1000
1978 230 114  1.5 278.2  2   1.0059 328.1000
1978 235 115  2.3 317.3  4   1.0088 333.0000
1978 235 115  2.0 307.5  6   1.0088 333.0000
1978 246 116  3.9 345.4  4   1.0091 332.7000
1978 246 116  8.0 356.7  7   1.0091 332.7000
1978 254 117  3.7 319.5  4   1.0066 329.7000
1978 254 117  4.3 279.6  2   1.0066 329.7000
1978 268 118  0.4 318.3  4   1.0073 330.8000
1978 268 118  4.7 335.6  6   1.0073 330.8000
1978 276 119  4.1 280.4  2
1978 276 119  6.5 328.1  7   1.0080 331.2000
1978 283 120  1.9 292.5  0   1.0017 332.2000
1978 283 120  2.1 300.5  0   1.0017 332.2000
1978 289 121  3.1 421.1  4   1.0080 334.6000
1978 289 121  2.6 321.7  6   1.0080 334.6000
1978 301 122  7.8 291.6  1   1.0061 334.2000
1978 301 122  0.9 302.7  6   1.0061 334.2000
1978 315 123  5.3 310.2  4   1.0057 336.8000
1978 315 123  2.8 314.2  4   1.0057 336.8000
1978 320 124  1.6 284.6  0   1.0040 334.5000
1978 320 124  1.4 277.6  0   1.0040 334.5000
1978 326 125  6.5 289.9  1   1.0030 334.6000
1978 326 125  1.9 284.6  0   1.0030 334.6000
1978 334 126  1.6 303.7  0   1.0052 335.4000
1978 334 126  0.8 295.3  0   1.0052 335.4000
1978 344 128  1.6 294.8  2
1978 344 128  1.7 306.1  6   1.0080 336.5000
1978 355 129  1.4 335.0  4   1.0080 336.8000
1978 355 129  1.8 318.0  6   1.0080 336.8000
1979   4 130  3.4 288.1  0   1.0059 337.3000
1979   4 130  3.3 280.0  0   1.0059 337.3000
1979  11 131  3.5 291.3  0   1.0080 337.5000
1979  11 131  2.8 281.8  0   1.0080 337.5000
1979  18 132  4.0 284.5  0   1.0080 337.9000
1979  18 132  3.7 278.3  0   1.0080 337.9000
1979  26 133  0.3 287.2  0   1.0080 338.0000
1979  26 133  0.6 281.7  0   1.0080 338.0000
1979  32 134 11.1 290.9  1   1.0032 339.1000
1979  32 134  0.0 297.1  0   1.0032 339.1000
1979  38 135  0.0 289.1  0   1.0049 338.5000
1979  38 135  9.8 287.4  1   1.0049 338.5000
1979  45 136  7.5 300.1  1   1.0049 337.3000
1979  45 136  4.1 296.5  0   1.0049 337.3000
1979  59 137  1.4 287.1  0   1.0080 339.3000
1979  59 137  2.5 290.4  0   1.0080 339.3000
1979  67 138  0.6 290.9  2
1979  67 138  2.9 304.7  2   1.0080 340.2000
1979  80 139  2.0 329.9  4   1.0054 340.1000
1979  80 139  2.5 333.1  4   1.0054 340.1000
1979  90 140  2.2 311.8  4   1.0071 340.4000
1979  90 140  0.3 301.1  2   1.0071 340.4000
1979  97 141  3.0 319.1  4   1.0053 340.7000
1979  97 141  0.4 314.6  4   1.0053 340.7000
1979 104 142  3.1 301.0  2
1979 104 142  4.9 286.3  2   1.0050 340.2000
1979 111 143  0.5 312.7  4   1.0038 340.8000
1979 111 143  1.7 333.1  6   1.0038 340.8000
1979 116 144  2.6 311.4  4   1.0043 340.7000
1979 116 144  1.8 288.3  2   1.0043 340.7000
1979 122 145  1.1 295.8  0   1.0074 340.6000
1979 122 145  4.2 298.6  0   1.0074 340.6000
1979 131 146  2.4 285.7  2
1979 131 146  1.3 300.6  2   1.0043 341.5000
1979 138 147  1.9 301.9  2
1979 138 147  9.4 323.1  7   1.0090 340.4000
1979 145 148  1.2 295.6  0   1.0066 340.0000
1979 145 148  3.1 291.6  0   1.0066 340.0000
1979 150 149  1.3 300.2  0   1.0080 339.9000
1979 150 149  0.8 307.5  0   1.0080 339.9000
1979 159 150  0.9 328.3  4   1.0080 340.4000
1979 159 150  0.4 324.0  4   1.0080 340.4000
1979 163 151  1.7 301.0  0   1.0123 338.1000
1979 163 151  2.2 302.3  0   1.0123 338.1000
1979 173 152 18.9 293.1  1   1.0052 337.4000
1979 173 152  2.4 295.7  0   1.0052 337.4000
1979 179 153  4.9 297.7  0   1.0088 336.2000
1979 179 153  3.0 297.3  0   1.0088 336.2000
1979 184 154  1.9 289.8  0   1.0091 336.3000
1979 184 154  3.6 299.4  0   1.0091 336.3000
1979 192 155  3.5 292.5  0   1.0052 336.1000
1979 192 155  1.6 293.7  0   1.0052 336.1000
1979 200 156  2.7 314.9  2
1979 200 156  2.4 299.2  2   1.0124 331.2000
1979 206 157  5.7 296.4  0   1.0088 331.8000
1979 206 157  2.3 302.6  0   1.0088 331.8000
1979 214 158  3.9 314.6  0   1.0097 333.4000
1979 214 158  3.4 310.2  0   1.0097 333.4000
1979 220 159  0.7 305.4  0   1.0142 333.8000
1979 220 159  0.8 301.1  0   1.0142 333.8000
1979 228 160  3.0 290.1  0   1.0132 336.1000
1979 228 160  1.5 297.6  0   1.0132 336.1000
1979 234 161  5.8 292.9  0   1.0087 332.1000
1979 234 161  2.8 295.2  0   1.0087 332.1000
1979 250 163  2.7 304.9  0   1.0074 334.2000
1979 250 163  5.4 306.8  0   1.0074 334.2000
1979 257 164  3.1 323.5  4   1.0017 331.7000
1979 257 164  5.9 304.9  2   1.0017 331.7000
1979 263 165  0.1 314.8  0   1.0080 333.2000
1979 263 165  5.1 323.2  4   1.0080 333.2000
1979 270 166  6.0 289.8  2
1979 270 166  2.3 311.6  2   1.0069 332.8000
1979 276 167  9.3 304.0  1   1.0055 333.2000
1979 276 167 11.9 296.6  1   1.0055 333.2000
1979 283 168  3.6 304.5  0   1.0033 334.1000
1979 283 168  0.8 298.9  0   1.0033 334.1000
1979 290 169  0.8 301.7  0   1.0045 334.4000
1979 290 169  2.3 295.4  0   1.0045 334.4000
1979 297 170  0.8 291.4  0   1.0040 334.2000
1979 297 170  6.0 294.9  0   1.0040 334.2000
1979 306 171  1.5 298.2  0   1.0080 338.8000
1979 306 171  2.0 302.3  0   1.0080 338.8000
1979 311 172  3.8 318.5  2
1979 311 172  0.3 297.1  2   1.0080 338.0000
1979 333 173  2.7 305.2  0   1.0080 338.5000
1979 333 173  6.3 296.0  1   1.0080 338.5000
1979 341 174  3.4 328.2  4   1.0036 340.9000
1979 341 174  0.4 323.7  4   1.0036 340.9000
1979 352 175  2.1 297.0  0   1.0020 336.3000
1979 352 175  0.3 293.8  0   1.0020 336.3000
1979 363 176  0.2 302.2  0   1.0026 338.5000
1979 363 176  0.9 301.0  0   1.0026 338.5000
1980  14 177  1.8 327.3  4   1.0080 339.2000
1980  14 177  0.4 325.8  4   1.0080 339.2000
1980  17 178  2.3 300.5  0   1.0080 339.3000
1980  17 178  0.7 307.6  0   1.0080 339.3000
1980  53 180  1.8 306.3  0   1.0051 341.0000
1980  53 180  1.2 306.0  0   1.0051 341.0000
1980  59 181  3.0 308.4  0   1.0052 341.4000
1980  59 181  1.3 306.2  0   1.0052 341.4000
1980  87 184  0.1 310.5  0   1.0049 342.1000
1980  87 184  0.2 310.3  0   1.0049 342.1000
1980 104 186  0.9 305.5  0   1.0040 342.0000
1980 104 186  1.8 302.6  0   1.0040 342.0000
1980 109 187 10.7 290.1  1   1.0087 341.9000
1980 109 187  1.1 304.8  2   1.0087 341.9000
1980 120 188  0.4 307.8  0   1.0071 345.3000
1980 120 188  1.1 305.7  0   1.0071 345.3000
1980 129 189  0.3 310.0  0   1.0080 340.6000
1980 129 189  1.1 309.4  0   1.0080 340.6000
1980 137 190  2.2 326.8  0   1.0080 339.3000
1980 137 190  0.3 320.8  0   1.0080 339.3000
1980 151 191  0.2 302.9  0   1.0050 338.2000
1980 151 191  1.6 303.4  0   1.0050 338.2000
1980 161 192  0.4 306.5  0   1.0112 336.6000
1980 161 192  0.2 308.6  0   1.0112 336.6000
1980 169 193  0.3 300.3  2
1980 169 193  1.6 366.1  6   1.0083 334.1000
1980 175 194  1.6 299.1  0   1.0121 335.6000
1980 175 194  0.7 298.1  0   1.0121 335.6000
1980 183 195  0.5 357.1  4   1.0154 334.6000
1980 183 195  0.5 357.1  4   1.0154 334.6000
1980 198 196  1.5 305.7  0   1.0076 338.6000
1980 198 196  0.4 302.7  0   1.0076 338.6000
1980 205 197  1.6 302.4  0   1.0097 339.1000
1980 205 197  3.5 300.7  0   1.0097 339.1000
1980 221 198  1.2 355.2  4   1.0191 333.3000
1980 221 198  0.9 353.4  4   1.0191 333.3000
1980 232 199  1.0 300.3  0   1.0063 335.5000
1980 232 199  2.1 306.2  0   1.0063 335.5000
1980 248 200  2.7 304.3  2
1980 248 200  2.2 316.4  2   1.0089 334.1000
1980 254 201  2.1 303.4  0   1.0157 334.3000
1980 254 201  1.6 304.6  0   1.0157 334.3000
1980 262 202  3.1 301.7  0   1.0053 335.5000
1980 262 202  1.5 300.2  0   1.0053 335.5000
1980 273 203  1.2 325.9  0   1.0113 336.3000
1980 273 203  3.8 332.8  0   1.0113 336.3000
1980 277 204  1.0 305.3  0   1.0081 334.6000
1980 277 204  2.8 303.9  0   1.0081 334.6000
1980 285 205  4.2 308.2  0   1.0049 337.1000
1980 285 205  0.5 305.1  0   1.0049 337.1000
1980 293 206  1.4 316.5  2
1980 293 206  0.7 327.5  2   1.0057 337.0000
1980 295 207  1.8 307.8  0   1.0040 336.8000
1980 295 207  5.0 305.2  0   1.0040 336.8000
1980 304 208  1.2 307.1  0   1.0080 336.5000
1980 304 208  3.0 309.0  0   1.0080 336.5000
1980 311 209  1.6 309.2  2
1980 311 209  2.7 333.5  2   1.0080 337.7000
1980 323 210  3.1 306.1  0   1.0080 340.1000
1980 323 210  3.2 307.6  0   1.0080 340.1000
1980 331 211  0.2 311.1  2
1980 331 211  1.9 343.9  6   1.0080 339.5000
1980 337 212  0.6 306.2  0   1.0060 338.2000
1980 337 212  2.9 305.8  0   1.0060 338.2000
1980 344 213  3.0 310.0  0   1.0080 339.7000
1980 344 213  1.2 309.5  0   1.0080 339.7000
1980 351 214  0.6 304.0  0   1.0080 338.5000
1980 351 214  1.0 304.7  0   1.0080 338.5000
1980 358 215  2.2 324.5  0   1.0080 340.7000
1980 358 215  0.6 329.2  0   1.0080 340.7000
1980 365 216  1.6 306.6  0   1.0080 339.4000
1980 365 216  0.0 307.0  0   1.0080 339.4000
1981  12 217  1.1 312.0  0   1.0080 340.5000
1981  12 217  1.6 312.9  0   1.0080 340.5000
1981  20 218  0.5 310.5  0   1.0080 340.3000
1981  20 218  2.4 306.8  0   1.0080 340.3000
1981  27 219  2.6 313.7  0   1.0080 342.6000
1981  27 219  1.0 313.4  0   1.0080 342.6000
1981  34 220  3.5 313.2  0   1.0035 343.0000
1981  34 220  3.1 311.5  0   1.0035 343.0000
1981  42 221  2.5 311.7  0   1.0012 342.1000
1981  42 221  0.7 312.8  0   1.0012 342.1000
1981  48 222  1.9 303.1  0   1.0073 342.5000
1981  48 222  0.8 304.6  0   1.0073 342.5000
1981  58 223  1.2 308.9  0   1.0034 342.8000
1981  58 223  1.5 311.7  0   1.0034 342.8000
1981  65 224  1.4 316.6  0   1.0049 343.0000
1981  65 224  1.1 317.4  0   1.0049 343.0000
1981  72 225  0.8 316.0  0   1.0058 343.1000
1981  72 225  1.1 314.6  0   1.0058 343.1000
1981  76 226  2.1 321.9  0   1.0035 343.2000
1981  76 226  0.4 316.1  0   1.0035 343.2000
1981  86 227  2.4 314.5  0   1.0051 343.3000
1981  86 227  0.5 315.8  0   1.0051 343.3000
1981  90 228  2.8 323.0  0   1.0035 343.3000
1981  90 228  3.3 321.3  0   1.0035 343.3000
1981  98 229  1.0 324.4  0   1.0048 343.3000
1981  98 229  0.5 324.7  0   1.0048 343.3000
1981 105 230  1.2 315.2  0   1.0062 343.2000
1981 105 230  1.2 311.3  0   1.0062 343.2000
1981 111 231  2.0 312.9  2
1981 111 231  0.3 355.1  6   1.0045 343.1000
1981 118 232  0.6 318.7  0   1.0047 342.8000
1981 118 232  1.5 319.3  0   1.0047 342.8000
1981 126 233  3.0 318.0  2
1981 126 233  2.3 339.9  2   1.0070 342.5000
1981 132 234  2.1 318.0  0   1.0052 342.2000
1981 132 234  1.1 323.6  0   1.0052 342.2000
1981 141 235  1.0 368.0  4   1.0044 341.8000
1981 147 236  0.4 314.9  2
1981 147 236  0.6 327.0  2   1.0085 340.9000
1981 154 237  1.7 322.9  2
1981 154 237  0.6 341.7  2   1.0092 341.9000
1981 160 238  1.2 326.3  0   1.0077 342.0000
1981 160 238  0.9 328.5  0   1.0077 342.0000
1981 167 239  0.5 325.9  2
1981 167 239  1.5 336.1  2   1.0035 337.7000
1981 174 240  0.2 314.4  0   1.0077 339.1000
1981 174 240  2.8 320.8  0   1.0077 339.1000
1981 183 241  0.3 327.6  2
1981 183 241  2.8 343.1  2   1.0080 338.4000
1981 191 242  0.8 324.1  0   1.0161 342.9000
1981 191 242  1.7 329.9  0   1.0161 342.9000
1981 195 243  2.8 321.8  0   1.0105 336.8000
1981 195 243  0.6 326.6  0   1.0105 336.8000
1981 204 244  1.6 321.9  0   1.0078 336.5000
1981 204 244  2.2 325.2  0   1.0078 336.5000
1981 211 245  1.1 326.8  0   1.0067 337.7000
1981 211 245  1.1 331.1  0   1.0067 337.7000
1981 216 246  0.8 324.4  0   1.0104 340.8000
1981 216 246  2.4 330.5  0   1.0104 340.8000
1981 225 247  1.6 325.1  0   1.0121 338.6000
1981 225 247  1.0 328.4  0   1.0121 338.6000
1981 230 248  2.0 324.5  0   1.0086 334.4000
1981 230 248  0.6 329.5  0   1.0086 334.4000
1981 237 249  1.2 330.2  0   1.0117 338.8000
1981 237 249  2.9 327.4  0   1.0117 338.8000
1981 244 250  1.5 331.6  0   1.0105 334.0000
1981 244 250  2.2 337.6  0   1.0105 334.0000
1981 251 251  1.0 324.9  0   1.0108 338.2000
1981 251 251  1.2 326.6  0   1.0108 338.2000
1981 258 252  1.3 324.1  0   1.0113 335.2000
1981 258 252  1.4 332.2  0   1.0113 335.2000
1981 266 253  1.3 327.7  0   1.0107 337.5000
1981 266 253  0.7 324.6  0   1.0107 337.5000
1981 272 254  2.2 320.9  2
1981 272 254  2.2 349.2  2   1.0080 336.1000
1981 279 255  2.0 337.2  0   1.0069 336.5000
1981 279 255  1.3 340.7  0   1.0069 336.5000
1981 287 256  1.2 335.0  0   1.0100 338.6000
1981 287 256  1.2 333.3  0   1.0100 338.6000
1981 293 257  1.2 323.0  2
1981 293 257  1.6 389.7  6   1.0044 338.0000
1981 300 258  1.1 326.9  0   1.0042 338.5000
1981 300 258  0.6 331.6  0   1.0042 338.5000
1981 307 259  1.6 327.7  0   1.0063 339.9000
1981 307 259  1.7 327.7  0   1.0063 339.9000
1981 315 260  1.4 339.9  2
1981 315 260  1.3 378.8  6   1.0050 340.1000
1981 321 261  0.8 321.6  0   1.0035 338.1000
1981 321 261  1.5 317.6  0   1.0035 338.1000
1981 328 262  3.6 327.3  0   1.0086 339.9000
1981 328 262  0.7 329.6  0   1.0086 339.9000
1981 336 263  1.3 324.4  0   1.0042 342.4000
1981 336 263  2.4 329.9  0   1.0042 342.4000
1981 342 264  1.7 325.5  0   1.0041 341.5000
1981 342 264  0.5 328.6  0   1.0041 341.5000
1981 349 265  0.2 329.2  0   1.0059 341.2000
1981 349 265  1.4 330.3  0   1.0059 341.2000
1981 356 266  1.4 333.8  2
1981 356 266  1.2 346.2  2   1.0033 343.9000
1981 364 267  1.9 328.0  0   1.0049 341.5000
1981 364 267  1.0 331.1  0   1.0049 341.5000
1982   6 268  3.5 336.7  0   1.0080 343.6000
1982   6 268  2.5 334.7  0   1.0080 343.6000
1982  12 269  0.8 330.8  2
1982  12 269  1.9 351.7  2   1.0027 344.6000
1982  19 270  0.1 333.2  0   1.0035 342.2000
1982  19 270  1.2 339.4  0   1.0035 342.2000
1982  26 271  2.7 326.3  0   1.0079 342.8000
1982  26 271  0.6 324.0  0   1.0079 342.8000
1982  33 272  2.6 332.9  2
1982  33 272  2.2 390.6  6   1.0017 343.1000
1982  40 273  3.7 330.5  0   1.0022 343.4000
1982  40 273  0.6 335.7  0   1.0022 343.4000
1982  47 274  1.2 327.0  0   1.0074 343.7000
1982  47 274  1.4 325.4  0   1.0074 343.7000
1982  54 275  1.5 328.0  2
1982  54 275  0.7 405.6  6   1.0060 344.4000
1982  61 276  0.7 331.8  0   1.0080 343.6000
1982  61 276  1.1 331.5  0   1.0080 343.6000
1982  68 277  2.1 331.6  0   1.0080 344.4000
1982  68 277  1.0 330.2  0   1.0080 344.4000
1982  75 278  2.2 355.4  2
1982  75 278  2.6 393.4  6   1.0080 347.7000
1982  82 279  1.7 332.2  0   1.0051 347.5000
1982  82 279  2.0 338.6  0   1.0051 347.5000
1982  89 280  1.4 337.4  0   1.0080 345.8000
1982  89 280  1.5 338.4  0   1.0080 345.8000
1982  96 281  2.5 336.8  2
1982  96 281  4.4 358.8  2   1.0080 345.6000
1982 103 282  2.2 336.1  0   1.0119 347.1000
1982 103 282  1.5 337.9  0   1.0119 347.1000
1982 112 283  1.9 351.7  0   1.0061 347.1000
1982 112 283  3.6 350.1  0   1.0061 347.1000
1982 117 284  2.7 340.3  0   1.0080 344.3000
1982 117 284  1.6 344.1  0   1.0080 344.3000
1982 124 285  0.5 328.9  0   1.0097 345.5000
1982 124 285  1.0 335.4  0   1.0097 345.5000
1982 134 286  0.8 336.5  0   1.0080 344.8000
1982 134 286  1.2 337.0  0   1.0080 344.8000
1982 138 287  0.8 339.3  0   1.0117 343.0000
1982 138 287  3.9 341.6  0   1.0117 343.0000
1982 145 288  1.0 333.9  2
1982 145 288  1.6 353.2  2   1.0089 343.1000
1982 153 289  2.2 341.0  2
1982 153 289 13.8 351.7  3   1.0067 342.8000
1982 159 290  2.1 336.6  0   1.0055 343.1000
1982 159 290  2.4 338.6  0   1.0055 343.1000
1982 167 291  2.4 339.1  2
1982 167 291  2.9 352.6  2   1.0115 338.2000
1982 173 292  1.8 343.7  0   1.0097 339.6000
1982 173 292  2.3 344.1  0   1.0097 339.6000
1982 180 293  1.6 331.4  2
1982 180 293  1.4 368.1  6   1.0094 340.9000
1982 187 294  1.8 346.2  2
1982 187 294  3.3 362.0  2   1.0087 337.4000
1982 194 295  3.3 352.0  0   1.0123 337.8000
