WEEKLY (ROUGHLY) FREON-11 READINGS AT SOUTH POLE 1/77 TO 12/86
JIM ELKINS (NOAA) FTS 320-6224    JIM'S NAME FOR FILE = SPOF11_WK.DAT
NUMBER OF OBSERVATIONS = 321
RESPONSE VARIABLE = MEAN FREON-11 CONCENTRATION (IN PARTS PER TRILLION)
ORDER OF VARIABLES ON A LINE IMAGE--
   1. YEAR (1977 TO 1986)
   2. DAY OF YEAR (1 TO 365)
   3. SAMPLE BOTTLE (OF ONLY MINOR INTEREST)
   4. STANDARD DEVIATION (OVER 3 OBSERVATIONS)
   5. MEAN (OVER 3 OBSERVATIONS) FREON-11 CONCENTRATION (PPT)
1977 316  25  0.0 416.1  4   1.0000 332.6900
1977 316  25  0.0 162.1  6   1.0000 332.6900
1977 336  26  3.7 137.9 32   1.0000 332.5000
1977 336  26  1.6 146.8 34   1.0000 332.5000
1977 353  27  2.3 167.1 36   1.0000 332.1100
1977 353  27  2.3 148.2 34   1.0000 332.1100
1978   1  28 15.8 251.9 37   1.0000 332.0800
1978   1  28  5.7 226.7 39   1.0000 332.0800
1978  15  29  3.1 131.3 32   1.0000 331.8400
1978  15  29  5.3 146.5 35   1.0000 331.8400
1978  31  30  1.2 147.0  2
1978  31  30  9.6 154.9  3   1.0000 332.5300
1978  45  31  0.0 459.8  4   1.0000 332.0500
1978  60  32  0.0 958.0  4   1.0000 332.1200
1978  60  32  3.1 188.8  6   1.0000 332.1200
1978  91  33  5.5 211.9  5   1.0000 333.1600
1978  91  33  1.8 139.1  2   1.0000 333.1600
1978 121  34  0.4  64.8  4   1.0000 333.0400
1978 121  34  0.3  83.2  6   1.0000 333.0400
1978 152  35  3.9 134.1  2
1978 152  35  8.6 150.9  3   1.0000 333.2700
1978 182  36  1.2 162.0  4   1.0000 333.4100
1978 182  36  1.2  94.3  6   1.0000 333.4100
1978 213  37  0.6 153.2  0   1.0000 334.1200
1978 213  37  2.3 159.8  0   1.0000 334.1200
1978 244  38  6.7 331.3  5   1.0000 335.0300
1978 244  38  3.0 137.3  2   1.0000 335.0300
1978 274  39  1.7  21.3  4   1.0000 334.9000
1978 274  39  2.4 150.4  2   1.0000 334.9000
1978 305  40  2.5 106.5  4   1.0000 334.7100
1978 305  40  1.2 140.0  2   1.0000 334.7100
1978 320  41  3.4 163.4  0   1.0000 334.6900
1978 320  41  1.1 167.1  4   1.0000 334.6900
1978 336  42  0.7 154.2  0   1.0000 334.6000
1978 336  42  3.0 154.3  0   1.0000 334.6000
1978 343  43  2.4 159.3  2
1978 343  43  2.2 175.4  6   1.0000 334.5000
1978 351  44  0.6 148.9  2
1978 351  44  2.2 171.6  6   1.0000 334.3000
1978 357  45  0.5 251.3  4   1.0000 334.2000
1978 357  45  4.0 150.9  2   1.0000 334.2000
1978 363  46  3.4 154.0  0   1.0000 334.1000
1978 363  46  2.0 155.8  0   1.0000 334.1000
1979   2  47  1.4 150.3  2
1979   2  47  2.7 158.6  2   1.0000 334.1000
1979   8  48  3.7 146.4  2
1979   8  48  4.7 230.6  6   1.0000 334.1000
1979  13  49  0.8 150.0  0   1.0000 334.0000
1979  13  49  3.4 150.5  0   1.0000 334.0000
1979  18  50  2.2 240.0  4   1.0000 334.0000
1979  23  51  2.7 159.1  0   1.0000 334.0000
1979  23  51  2.3 153.8  0   1.0000 334.0000
1979  27  52  0.8 144.1  0   1.0000 334.0000
1979  27  52  1.0 147.9  0   1.0000 334.0000
1979  34  53  1.5 173.9  4   1.0000 334.0000
1979  34  53  0.7 169.2  4   1.0000 334.0000
1979  37  54  2.5 144.2  0   1.0000 334.0000
1979  37  54  2.9 147.9  0   1.0000 334.0000
1979 284  55  1.4 210.8  4   1.0000 336.0000
1979 284  55  3.4 201.5  6   1.0000 336.0000
1979 291  56  2.5 187.6  4   1.0000 336.0000
1979 291  56  1.3 267.3  6   1.0000 336.0000
1979 297  57  0.6 210.4  4   1.0000 336.0000
1979 297  57  1.6 248.5  6   1.0000 336.0000
1979 305  58  0.0 213.0  4   1.0000 336.0000
1979 305  58  2.0 194.6  6   1.0000 336.0000
1979 312  59  1.0 161.5  2
1979 312  59  1.5 204.5  6   1.0000 336.0000
1979 319  60  2.3 159.1  2
1979 319  60  7.6 246.5  7   1.0000 335.9000
1979 319  61  0.1 159.1  0   1.0000 335.9000
1979 325  62  1.7 218.9  4   1.0000 335.9000
1979 325  62  3.9 161.1  2   1.0000 335.9000
1979 333  63  1.7 178.2  4   1.0000 335.8000
1979 333  63  1.8 258.1  6   1.0000 335.8000
1979 340  64  2.3 169.5  0   1.0000 335.8000
1979 346  65  1.9 238.2  4   1.0000 336.2000
1979 346  65  2.3 165.3  2   1.0000 336.2000
1979 354  66  1.2 243.7  4   1.0000 335.7000
1979 354  66  2.5 199.9  6   1.0000 335.7000
1979 360  67  1.6 161.3  2
1979 360  67  1.5 199.5  6   1.0000 335.7000
1980   3  68  2.1 160.6  2
1980   3  68  2.6 173.7  2   1.0000 336.2500
1980  16  70  1.8 160.1  0   1.0000 335.9100
1980  16  70  0.6 167.0  0   1.0000 335.9100
1980  26  71  2.8 160.7  0   1.0000 336.1900
1980  26  71  0.8 159.4  0   1.0000 336.1900
1980  31  72  2.7 163.0  0   1.0000 336.1800
1980  31  72  4.4 159.0  0   1.0000 336.1800
1980  80  73  2.7 210.3  4   1.0000 335.7500
1980  80  73  3.5 169.7  2   1.0000 335.7500
1980 100  74  1.1 167.2  0   1.0000 336.3500
1980 111  75  1.1 155.4  2
1980 111  75  0.8 163.5  2   1.0000 336.0000
1980 131  76  0.6 180.3  4   1.0000 336.5500
1980 131  76  2.4 176.3  0   1.0000 336.5500
1980 141  77  0.4 170.6  0   1.0000 336.6800
1980 161  78  2.8 163.0  0   1.0000 336.8900
1980 161  78  9.3 165.0  1   1.0000 336.8900
1980 171  79  4.3 142.6  4   1.0000 337.0100
1980 171  79  2.5 168.9  2   1.0000 337.0100
1980 193  80  0.3 156.6  2
1980 193  80  0.6 174.6  2   1.0000 337.4200
1980 202  81  2.8 140.8  4   1.0000 337.3200
1980 202  81  0.9 166.2  2   1.0000 337.3200
1980 223  82  2.8 149.9  4   1.0000 337.4100
1980 223  82  0.7 116.8  6   1.0000 337.4100
1980 253  84  1.8 124.7  4   1.0000 337.8300
1980 253  84  1.4 256.6  6   1.0000 337.8300
1980 263  85  1.3 172.4  2
1980 263  85  4.6 211.3  6   1.0000 337.9300
1980 284  86  3.4 178.0  0   1.0000 338.1900
1980 284  86  1.5 175.2  0   1.0000 338.1900
1980 294  87  1.5 172.4  2
1980 294  87  5.3 154.8  3   1.0000 338.1000
1980 294  87  0.5 152.9  2
1980 294  87  6.7 281.2  7   1.0000 338.1000
1980 323  88  0.0 165.1  0   1.0000 338.1000
1980 329  89  2.2 163.2  2
1980 329  89  1.4 173.6  2   1.0000 337.9700
1980 338  90  1.8 168.2  0   1.0000 338.0100
1980 338  90  1.2 168.7  0   1.0000 338.0100
1980 343  91  2.5 173.8  2
1980 343  91  0.9 236.5  6   1.0000 337.9900
1980 352  92  3.6 174.0  2
1980 352  92  1.3 182.0  2   1.0000 338.0200
1980 358  93  1.4 196.2  4   1.0000 338.0200
1980 358  93  2.1 167.1  2   1.0000 338.0200
1980 364  94  0.7 167.7  0   1.0000 337.8600
1980 364  94  2.0 166.9  0   1.0000 337.8600
1981   7  95  1.2 166.3  0   1.0000 338.3700
1981   7  95  1.0 172.2  0   1.0000 338.3700
1981  14  96  1.1 170.4  0   1.0000 338.0200
1981  19  97  1.5 247.5  4   1.0000 337.3600
1981  28  98  0.3 182.1  2
1981  28  98  0.5 173.1  2   1.0000 337.8100
1981  34  99  0.5 166.3  2
1981  34  99  1.3 174.3  2   1.0000 337.7900
1981  48 100  0.8 197.5  4   1.0000 337.5200
1981  48 100  0.5 187.3  6   1.0000 337.5200
1981  62 101  0.0   0.0  4   1.0000 337.6900
1981  62 101  0.0   0.0  4   1.0000 337.6900
1981  75 102  3.7 506.6  4   1.0000 338.0600
1981  75 102  0.0   0.0  6   1.0000 338.0600
1981  90 103  3.8 359.5  4   1.0000 337.9600
1981  90 103  0.0   0.0  6   1.0000 337.9600
1981 104 104  2.0 334.8  4   1.0000 338.0000
1981 104 104  0.0   0.0  6   1.0000 338.0000
1981 118 105  0.0   0.0  4   1.0000 337.8500
1981 118 105  0.0   0.0  4   1.0000 337.8500
1981 132 106  2.1 185.0  0   1.0000 338.0800
1981 145 107  0.7 292.0  4   1.0000 338.1600
1981 145 107  0.0 372.5  6   1.0000 338.1600
1981 160 108  0.0   0.0  4   1.0000 338.2800
1981 174 109  1.1 182.4  2
1981 174 109  3.3 421.6  6   1.0000 338.6200
1981 188 110  0.0   0.0  4   1.0000 338.7500
1981 188 110  0.0   0.0  4   1.0000 338.7500
1981 202 111  0.6 304.4  4   1.0000 338.8800
1981 202 111  0.0   0.0  6   1.0000 338.8800
1981 216 112  0.2 224.3  4   1.0000 339.2200
1981 216 112  2.7 231.9  4   1.0000 339.2200
1981 245 114  3.7 329.9  4   1.0000 339.4600
1981 245 114  0.9 325.9  4   1.0000 339.4600
1981 258 115  2.5 209.3  4   1.0000 340.1500
1981 258 115  4.3 783.4  6   1.0000 340.1500
1981 272 116  2.2 222.3  4   1.0000 339.2800
1981 272 116  2.5 213.4  6   1.0000 339.2800
1981 287 117  0.0 199.7  4   1.0000 339.1400
1981 287 117  2.9 194.3  4   1.0000 339.1400
1981 313 118  1.7 174.5  0   1.0000 338.9300
1981 313 118  2.4 172.2  0   1.0000 338.9300
1981 321 119  1.9 178.0  2
1981 321 119  2.1 190.4  2   1.0000 338.9800
1981 327 120  1.5 179.1  2
1981 327 120  2.3 240.0  6   1.0000 338.8800
1981 335 121  0.8 185.7  0   1.0000 339.2000
1981 341 122  0.4 184.0  0   1.0000 339.2000
1981 341 122  3.0 182.0  0   1.0000 339.2000
1981 350 123  0.7 179.2  2
1981 350 123  3.5 209.1  6   1.0000 338.5900
1981 355 124  2.2 179.6  2
1981 355 124  2.5 189.4  2   1.0000 338.6500
1981 363 125  1.6 189.2  0   1.0000 337.9700
1982   4 126  0.5 263.6  4   1.0000 339.1000
1982   4 126  0.2 130.3  6   1.0000 339.1000
1982  13 127  1.7 268.2  4   1.0000 339.0000
1982  13 127  2.0 251.9  6   1.0000 339.0000
1982  19 128  1.6 429.5  4   1.0000 338.5700
1982  19 128  2.1 420.9  6   1.0000 338.5700
1982  26 129  1.4 193.0  2
1982  26 129  1.4 184.4  2   1.0000 338.4800
1982 315 130  1.9 219.4  4   1.0000 339.3700
1982 315 130  0.4 218.1  4   1.0000 339.3700
1982 321 131  2.6 229.5  4   1.0000 339.6500
1982 321 131  4.1 232.3  4   1.0000 339.6500
1982 329 132  5.0 199.2  1   1.0000 339.4700
1982 329 132  2.8 201.4  0   1.0000 339.4700
1982 336 133  0.6 215.6  4   1.0000 339.4600
1982 336 133  2.2 207.6  6   1.0000 339.4600
1982 342 134  1.6 230.3  4   1.0000 339.4800
1982 342 134  1.4 193.3  2   1.0000 339.4800
1982 350 135  0.4 201.8  0   1.0000 339.1800
1982 350 135  2.7 201.1  0   1.0000 339.1800
1982 357 136  2.1 199.4  0   1.0000 339.2700
1982 357 136  0.7 201.8  0   1.0000 339.2700
1982 363 137  3.7 220.2  4   1.0000 339.0400
1982 363 137  1.1 271.9  6   1.0000 339.0400
1983   7 138  1.3 222.3  4   1.0000 338.8100
1983   7 138  4.0 194.3  2   1.0000 338.8100
1983  13 139  3.3 207.4  4   1.0007 339.0800
1983  19 140  1.2 209.4  4   1.0007 339.1200
1983  19 140  2.5 201.6  0   1.0007 339.1200
1983  30 141  2.5 192.3  0   1.0000 339.1000
1983  30 141  1.5 196.2  0   1.0000 339.1000
1983  48 142  1.0 204.7  2
1983  48 142  3.2 180.8  2   1.0000 338.9700
1983 119 144  0.0 511.8  4   1.0000 339.7000
1983 149 145  5.4 214.4  5   1.0000 340.8300
1983 178 146  2.1 177.7  4   1.0000 340.8600
1983 210 147  2.0 245.6  4   1.0000 341.3000
1983 210 147  3.5  88.5  6   1.0000 341.3000
1983 241 148  3.8 119.0  4   1.0000 341.9000
1983 241 148  3.1 223.2  6   1.0000 341.9000
1983 272 149  1.0 157.0  4   1.0000 341.9200
1983 272 149  0.0 411.5  6   1.0000 341.9200
1983 302 150  1.3 187.8  2
1983 302 150  0.0 311.0  6   1.0000 341.9900
1983 351 151  1.4 196.8  0   1.0000 341.9200
1983 351 151  2.5 193.8  0   1.0000 341.9200
1983 360 152  3.5 206.6  2
1983 360 152  1.0 197.0  2   1.0000 341.7700
1984   9 153  2.1 395.9  4   1.0000 342.0200
1984   9 153  1.1 202.1  2   1.0000 342.0200
1984  23 154  1.8 217.7  4   1.0000 341.7400
1984  23 154  2.0 197.1  2   1.0000 341.7400
1984  29 155  0.2 200.9  2
1984  29 155  0.5 215.4  6   1.0000 341.8100
1984  38 156  1.9 196.9  0   1.0000 341.8100
1984  38 156  0.2 200.2  0   1.0000 341.8100
1984 310 157  2.1 208.5  8   1.0000 343.3100
1984 310 157  0.5 204.2  8   1.0000 343.3100
1984 316 158  4.1 206.4  8   1.0000 343.2500
1984 316 158  1.2 205.7  8   1.0000 343.2500
1984 324 159  0.9 204.6  8   1.0000 343.0800
1984 324 159  3.3 208.8  8   1.0000 343.0800
1984 331 160  0.8 211.9  8   1.0000 343.0100
1984 331 160  3.1 210.2  8   1.0000 343.0100
1984 338 161  0.7 210.1  8   1.0000 342.6300
1984 338 161  4.1 210.7  8   1.0000 342.6300
1984 345 162  4.3 209.9  8   1.0000 343.0100
1984 345 162  0.8 209.9  8   1.0000 343.0100
1984 355 163  5.1 217.4  9   1.0000 342.7600
1984 355 163  2.4 218.0  8   1.0000 342.7600
1984 358 164  3.5 211.3  8   1.0000 342.7600
1984 358 164  3.8 589.6 14   1.0000 342.7600
1984 365 165  1.6 222.4  8   1.0000 342.8000
1984 365 165  1.7 223.7  8   1.0000 342.8000
1985   4 166  1.3 208.8  8   1.0000 342.8500
1985   4 166  0.3 223.8 10   1.0000 342.8500
1985   6 167  8.7 219.5  9   1.0000 342.8500
1985   6 167  1.6 216.6  8   1.0000 342.8500
1985 309 168  0.4 220.5  2
1985 309 168  1.0 232.9  6   1.0000 345.1000
1985 317 169  0.3 217.2  0   1.0000 344.7700
1985 317 169  0.4 218.4  0   1.0000 344.7700
1985 324 170  0.8 219.5  0   1.0005 344.8300
1985 324 170  0.5 213.9  0   1.0005 344.8300
1985 331 171  0.5 216.3  0   1.0006 345.1400
1985 331 171  1.5 222.3  0   1.0006 345.1400
1985 338 172  0.9 219.7  2
1985 338 172  1.4 237.3  6   1.0011 344.7000
1985 345 173  0.8 230.7  0   1.0008 344.6700
1985 345 173  0.6 229.1  0   1.0008 344.6700
1985 354 174  0.6 230.5  0   1.0010 344.4300
1985 358 175  0.8 218.2  0   1.0012 344.3200
1985 358 175  0.2 222.8  0   1.0012 344.3200
1985 365 176  1.0 215.1  0   1.0009 344.3700
1985 365 176  2.6 217.2  0   1.0009 344.3700
1986   9 177 17.3 237.6  5   1.0012 344.1800
1986   9 177 12.2 238.7  5   1.0012 344.1800
1986  14 178  3.7 201.1  4   1.0014 344.3100
1986 312 179  1.2 229.4  0   1.0000 345.7700
1986 312 179  2.0 230.6  0   1.0000 345.7700
1986 318 180  1.9 229.4  0   1.0000 345.8800
1986 318 180  1.6 233.3  0   1.0000 345.8800
1986 326 181  0.0 438.7  4   1.0000 345.6500
1986 326 181  0.0 745.9  6   1.0000 345.6500
1986 333 182  2.7 227.9  0   1.0000 345.7000
1986 333 182  1.5 233.9  0   1.0000 345.7000
1986 340 183  0.1 264.2  4   1.0000 345.5600
1986 340 183  0.9 225.3  2   1.0000 345.5600
1986 347 184  1.3 231.7  2
1986 347 184  1.2 253.7  6   1.0000 345.6300
1986 354 185  0.0 226.7  2
1986 354 185  2.7 237.9  2   1.0000 345.6400
